Measurements/Samples, Spot 155017, Spot 155019, Spot 155020, Spot 155021, Spot 155022, Spot 155023, Spot 155068, Spot 155071, Spot 155072, Spot 155076, Spot 155077, Spot 155078, Spot 155079, Spot 155080, Spot 155081, Spot 155082, Spot 155083, Spot 155084, Spot 155085, Spot 155086, Spot 155130, Spot 155131, Spot 155132, Spot 155133, Spot 155134, Spot 155135, Spot 155136, Spot 155148, Spot 155149, Spot 155150, Spot 155151, Spot 155152, Spot 155155, Spot 155156, Spot 155194, Spot 155195, Spot 155196, Spot 155197, Spot 155198, Spot 155199, Spot 155200, Spot 155201, Spot 155221, Spot 155222, Spot 155223, Spot 155224, Spot 155225, Spot 155263, Spot 155264, Spot 155265, Spot 155266, Spot 155267, Spot 155293, Spot 155294, Spot 155295, Spot 155296, Spot 155334, Spot 155335, Spot 155336, Spot 155368, Spot 155369, Spot 155370, Spot 155371, Spot 155372, Spot 155373, Spot 155408, Spot 155409, Spot 155410, Spot 155411, Spot 155413, Spot 155447, Spot 155448, Spot 155449, Spot 155450, Spot 155485, Spot 155486, Spot 155487, Spot 155488, Spot 155527, Spot 155528, Spot 155529, Spot 155530, Spot 155531, Spot 155567, Spot 155568, Spot 155569, Spot 155612, Spot 155613, Spot 155614, Spot 155615, Spot 155651, Spot 155652, Spot 155653, Spot 155654, Spot 155700, Spot 155701, Spot 155702, Spot 155703, Spot 155704, Spot 155739, Spot 155740, Spot 155741, Spot 155791, Spot 155792, Spot 155793, Spot 155794, Spot 155829, Spot 155830, Spot 155831, Spot 155884, Spot 155885, Spot 155886, Spot 155921, Spot 155922, Spot 155923, Spot 155979, Spot 155980, Spot 156014, Spot 156015, Spot 156074, Spot 156109, Spot 156110, Spot 156111, Spot 156205, Spot 156206, Spot 156207, Spot 156304, Spot 156305, Spot 156404, Spot 156405, Spot 156471, Spot 156506, Spot 156507, Spot 156508, Spot 156609, Spot 156610, Spot 156611, Spot 156713, Spot 156714, Spot 156715, Spot 156819, Spot 156820, Spot 156821, Spot 156927, Spot 156928, Spot 156929, Spot 157038, Spot 157039, Spot 157040, Spot 157149, Spot 157150, Spot 157151, Spot 157152, Spot 157260, Spot 157261, Spot 157262, Spot 157263, Spot 157264, Spot 157374, Spot 157375, Spot 157376, Spot 157487, Spot 157488, Spot 157489, Spot 157490, Spot 157491, Spot 157601, Spot 157602, Spot 157603, Spot 157604, Spot 157717, Spot 157718, Spot 157719, Spot 157720, Spot 157834, Spot 157835, Spot 157836, Spot 157949, Spot 157950, Spot 157951, Spot 157952, Spot 158066, Spot 158067, Spot 158068, Spot 158069, Spot 158070, Spot 158071, Spot 158185, Spot 158186, Spot 158187, Spot 158188, Spot 158304, Spot 158305, Spot 158306, Spot 158307, Spot 158424, Spot 158425, Spot 158426, Spot 158546, Spot 158547, Spot 158548, Spot 158578
PA341_3,56912.67827,65465.79781,140076.7222,121547.6624,99288.79331,44691.59477,80574.54035,144652.7751,116976.1213,75151.6307,64594.66778,156207.7863,136353.9311,96917.68999,85643.74071,72361.66494,7988.343952,52356.56251,147933.9131,6642.914196,155190.2834,77570.18071,65430.87569,39017.78438,59415.07114,161579.7695,64729.19725,57863.50582,72301.48616,66870.82198,71527.89775,43780.25895,68980.71672,37355.64485,110662.1525,107599.7399,82433.73715,66707.06609,61644.90955,143431.7378,83910.20283,91547.448,85159.95103,43944.4761,132464.8024,113667.3582,93514.5563,100718.9312,68508.98887,45342.24599,74177.78302,44337.49392,49815.81687,125938.818,79681.69975,133126.1409,75641.94673,94529.67825,64906.03158,89899.81448,73487.55352,48740.48843,43328.45484,71134.69932,65389.6351,80894.75983,59375.0791,67661.05813,66749.83402,51032.08224,75501.36605,144328.4642,165198.0119,186959.7347,15639.20808,91637.82138,67445.23041,62666.46221,99018.97652,119306.4982,70119.30325,78840.09923,93326.17206,13056.41911,105706.1169,179661.7131,72702.66115,66270.95715,71751.19806,77840.76131,91715.16287,75991.88616,98393.66841,66341.85202,122883.808,60333.99837,62784.16748,96513.51583,60097.63402,160679.3449,56473.47714,46747.19991,37619.45638,58880.65408,76816.20092,90954.86912,69682.70032,64946.78646,47544.79256,95210.75952,37587.63986,64238.66915,5162.904663,22957.31584,86261.40599,61249.60504,113977.338,94003.87217,23252.774,45267.25365,82945.32863,90244.42177,70373.39767,97490.03954,130755.067,98051.81112,93025.51274,85492.79418,162428.2941,126465.7292,99179.24164,55557.99467,44881.34819,36031.97547,80035.78305,48070.71141,59121.82211,33101.16405,86872.371,52735.23918,31140.57873,38633.91331,52560.4721,62832.46279,54826.67697,95362.20713,150018.3938,145705.5517,178759.967,71395.12684,69602.61061,116420.1328,67281.04061,73622.30906,56251.93863,63578.44798,115779.8772,73464.10001,134880.4704,141749.2989,92051.03184,52815.27684,76891.33684,92268.11964,80006.46936,104913.9997,33936.58364,74656.41949,47588.03864,66446.09328,60525.68478,45271.62856,61017.23502,47319.88076,73082.14554,50743.3785,37130.0691,78978.62195,40184.23111,153451.235,79785.25241,64603.34961,77442.65214,94946.79594,87640.36442,73391.33422,107217.9827,73772.45927,74563.47646,62874.88826,84262.68361,45323.03137,35940.0329,87178.71338,124638.4353,37880.21801,121308.4121,73860.10627,107710.1874,78608.32578,48136.6324,80503.16378
PA364_0,47353.86533,61462.31487,106376.8456,156414.6861,87454.32195,50066.19177,42877.4278,90103.52228,70978.69897,81352.63455,166262.595,197552.5257,125873.6688,150874.036,111987.2891,152426.1526,7716.603621,65601.93978,67679.99089,3871.126311,84628.48302,77533.68945,52210.78867,60376.34641,93308.80084,62310.78244,44085.89336,71345.00511,90520.48036,90673.65089,43355.61318,26518.25024,60045.1757,37957.91904,84548.54962,104586.4734,61064.20614,149115.5933,59550.4066,84349.15156,50515.33894,86276.7391,48226.20613,60718.86911,110997.3659,0,83398.84916,94066.32191,126385.6378,21937.28612,56622.15417,48290.25099,33520.1277,0,67476.59085,64003.15251,81909.75716,88905.83881,60894.09753,75246.18852,89888.21111,37249.25825,42905.21476,88971.02442,41593.77183,36519.68998,69134.3425,87711.71643,67707.06758,65858.09138,0,153068.9379,94454.62799,116355.2762,10565.14072,98441.80149,48296.24993,50182.50668,43453.92883,143026.4295,64565.51069,78743.75647,49589.61711,17160.95809,64314.0711,92052.16523,70013.22508,59942.43438,55373.48971,75383.41831,66723.21506,96947.00132,92065.14915,49768.31938,50941.60917,111500.2855,59077.2672,63986.12101,41771.14616,97630.48573,97395.8285,70291.97676,69354.98741,91504.74182,45503.96302,88692.26689,68715.51549,106958.2619,47949.72049,84696.19908,30045.54406,0,5963.73176,20015.83873,95643.98174,33261.63271,73806.8383,50706.35342,35608.74199,51786.83797,0,74569.91349,44432.58257,44393.77776,104882.9201,86122.3063,0,56028.26043,143787.0651,82913.60681,128105.0461,77815.43464,57535.72189,68081.27404,61775.02475,75605.1874,82373.32236,18129.96486,100356.7176,54905.74449,28261.877,25870.64,38634.27178,61122.34193,65096.05728,99778.3426,157054.1628,88779.09052,84661.25769,43641.12955,81319.35912,60863.90149,64008.32409,44172.24002,54405.7232,52778.76745,53296.89716,90187.67349,60001.79841,97648.2927,67733.3305,37653.98859,48134.32608,92505.37071,88625.48714,69124.97372,19223.96931,45151.16122,35689.12098,49996.90098,23520.15092,36009.72319,31565.99819,50712.75089,30647.53629,45296.62611,41047.19747,24663.74126,29236.86031,130440.4151,72671.73997,37774.31571,35067.81243,54703.1059,41815.59266,53356.05288,61932.89846,32131.62537,56430.28738,61358.83863,91014.07131,42890.88776,35857.09701,51603.90347,70432.48857,28602.3239,93843.65633,64635.63417,40745.94522,111412.7925,27048.49703,68495.93628
PA364_1,0,0,0,0,54302.136,0,0,66863.42983,89753.74698,59528.43317,124692.3954,130753.8458,102609.0584,85753.18625,95613.93511,83237.62959,4204.176623,61682.36965,0,0,0,51684.45842,36528.63369,29282.37289,53669.34543,59700.25889,28470.82308,82033.44279,40603.877,49978.11667,30252.5005,29031.20011,51078.85042,30031.85699,0,47823.96215,45432.42622,61760.9065,64062.98811,65940.16489,38628.30204,47800.30344,79323.5049,50055.55626,120633.8395,57680.51452,46168.34371,0,58372.29256,33623.14538,0,40093.38403,40382.09022,0,58034.2248,62447.05905,44176.86424,67624.24657,42992.90073,76987.43155,67466.77203,44136.20904,38771.51618,0,55343.04244,28959.20674,0,33359.68034,59828.89575,22264.46429,0,0,96599.11411,0,0,66951.67176,38178.99687,62482.21619,58292.56412,99386.58685,35437.26452,54430.01646,39641.92959,9042.953813,62676.84376,78821.50664,48899.15102,41291.84839,66608.70273,56496.82968,38210.645,66171.10509,0,49865.15788,53627.10644,51384.77601,58519.27642,38123.08496,22433.64418,75344.05626,51839.28641,57313.49695,28003.85124,71674.94534,41017.53915,57850.53432,37614.08213,71244.43786,37763.84936,55085.78711,32126.1317,63594.9785,4409.72947,23203.12236,82231.37297,28154.85039,58891.40936,0,22977.19413,30051.02337,0,44049.98503,49620.0218,48258.23986,66691.26306,0,0,44170.20126,0,68431.2813,0,36385.83469,28569.27816,25897.79493,29335.16806,36163.90048,0,12523.2027,62993.38068,42287.49109,0,19377.72884,39074.89242,50045.37709,65822.67665,61106.87474,0,72947.03557,0,27461.46352,64222.031,0,0,32091.45199,49844.29333,43137.84956,0,63812.15484,84845.28099,53198.87227,43692.70644,38736.55343,0,0,0,52082.13118,22639.33021,40179.2569,30272.55426,56549.63366,27704.79457,29726.87296,35707.8393,44633.21718,49659.16381,37653.88851,45269.77197,0,21950.5816,91493.2611,0,21864.81022,35598.91404,38810.48632,25289.015,34817.34532,46678.30192,34872.4622,62324.63025,47414.18701,0,21302.27031,34863.55391,40356.78891,43961.40944,23165.0814,0,0,0,39991.33465,29327.46139,54753.02009
PA364_2,19242.99139,0,38476.53837,0,25337.98837,20114.47948,0,26510.82404,0,24641.19551,0,0,0,0,23360.43325,23811.69668,3591.746262,0,68031.60744,1471.764668,32236.13158,17463.28974,15782.31207,23329.47401,38951.00442,58795.50003,12911.37149,28897.86813,17148.17393,22240.43827,16207.71187,7624.270188,23069.83982,12947.62977,32218.8904,25797.84026,12683.80582,38738.6698,22299.50802,22898.40108,20950.28332,26274.86043,17320.52598,15001.33811,69875.45133,30103.55653,24767.76775,0,30216.43534,18676.20172,13890.20627,15280.93676,13970.86622,0,31025.9786,33596.88654,29010.63067,35522.28883,14749.12955,17607.86826,0,34687.00576,0,30488.96858,15552.10065,13707.99482,56553.37616,16650.49919,26046.83023,0,29335.39375,42065.17374,31251.93583,0,3811.914628,28756.2716,44104.00107,28586.86572,20073.22968,46527.04007,30856.44546,38885.32989,0,5230.210348,15960.15854,34330.05928,31026.50418,14127.17845,21170.61145,0,20958.08587,28330.05175,43446.89324,0,38887.98175,0,0,24697.56257,11362.60026,28303.66564,0,19553.49158,16402.93073,23375.7458,15657.68087,19308.70124,24124.05364,30185.9658,21132.97123,21438.66818,20679.52794,0,1606.503432,8217.225559,0,15114.09792,0,21829.20534,0,13959.2855,38465.7184,26105.0071,0,0,0,27139.61998,27112.47795,44709.39592,0,33983.27562,0,24862.87541,0,30547.26708,19475.19302,0,25874.38173,5447.568007,30972.36821,10769.80185,12253.6012,12612.71302,18816.56015,21690.97277,19945.45302,28267.05477,0,39524.07033,28546.61204,0,41292.40591,32863.55722,0,17331.89178,21226.24648,0,15458.48619,27981.9068,33299.14717,21791.96606,16654.7042,13801.90164,24104.69091,0,0,0,0,17164.68233,12103.44886,23598.31046,13828.80092,14943.38565,20720.10941,10588.49092,0,17496.27344,14301.49672,11822.58311,0,42489.96021,22245.83888,8452.849614,14413.79391,0,11269.76435,0,18160.66326,15171.90796,16381.25728,13735.92964,20507.83113,0,22331.62564,20055.51606,0,0,0,22019.29861,0,19298.01474,16574.38852,21936.2157
PA362_0,491184.4567,485839.0019,795543.4052,773439.2457,684203.7844,403601.3744,478146.0033,669583.4538,754953.1516,623363.1149,644974.2603,890465.4369,680105.2009,659162.6104,668506.4852,532478.5562,53092.01454,569778.5195,626763.468,39300.75648,604410.2405,524127.0902,376156.563,339837.5789,482333.4535,771861.3759,337875.9854,552425.0698,476412.5991,502757.3687,296578.3942,289312.0238,434148.2375,329310.7585,630602.1174,615823.7523,405648.073,660580.6769,487301.196,604806.7735,469491.7681,552326.1793,540886.2701,315358.4415,891643.5825,733560.4878,637994.6587,654795.8066,622883.3085,324894.9489,352255.8626,366172.9799,381028.4272,827048.5349,522189.3202,646404.3826,700106.9152,740646.8655,362039.2139,622169.1935,505999.3543,318650.4124,349088.1745,662407.4845,342359.2227,353189.51,516108.7452,493173.8358,575941.909,359623.8676,628119.1812,975674.3848,771668.1249,744807.5827,100584.2151,746804.2024,489024.0391,550546.3775,470435.6816,964659.8132,433481.4758,501409.9576,485558.7376,107856.237,472767.1953,695018.7598,442770.3321,328423.3922,436500.2158,569622.7902,489903.5609,690596.1265,927655.0684,534809.907,521899.5693,481836.344,431800.872,492943.4354,376570.8773,692484.464,650740.453,373968.4528,471236.2088,545852.5604,371497.9818,551413.8936,499947.1267,759269.6802,400217.9909,417263.2725,366530.0891,743847.3427,32769.60531,225346.6431,552389.3624,266534.4183,711523.1801,479681.3322,192469.5155,398867.7571,706126.6683,408794.6714,514684.2423,450113.3758,642378.4689,502989.1722,551034.9469,629765.2548,775324.3587,796564.8361,783727.0381,419017.8167,321997.4,480553.2012,381235.5099,466492.4331,463790.1552,154211.5097,570171.9648,364359.5786,298701.2364,223652.4185,320568.8316,511937.9849,438770.4481,489614.078,968444.1621,530131.2395,666241.3442,260479.1991,630392.7982,412263.7556,538030.0567,388898.1479,497101.9487,459123.7546,449913.277,673874.8454,469364.055,591943.5954,638669.1042,432433.5601,385902.7048,596071.394,498625.4942,389079.1021,336316.8464,407077.5325,303753.5302,439374.4282,325870.4113,380900.2362,279722.9386,304933.8243,410115.2377,417120.6925,343986.0291,288855.9105,275238.955,962321.0283,588141.479,261412.1703,350355.1768,352079.6448,298917.3891,524041.346,552669.6056,299506.6392,486666.8216,362659.1039,638017.8535,253340.9821,322647.7516,546809.3067,474091.8047,292272.9552,831314.9904,510967.5067,334509.1888,518197.9967,240298.8652,428425.0806
PA362_1,297992.0749,286692.9757,470012.9748,424892.605,316405.6912,213985.1082,214985.3134,337376.7257,359061.1181,332472.0769,344701.8448,632789.4907,310977.3174,373967.2014,310788.9251,261298.7749,27938.82734,293386.6753,588184.1159,18015.50505,279418.3366,226232.2431,207567.4678,162048.9827,258918.1432,434898.8057,212566.3834,304541.1606,248372.4656,292652.2864,167195.8189,174518.0477,283083.0394,207631.733,371922.089,275396.5227,212586.4447,314737.4798,301920.266,256461.9909,262465.9688,285405.7909,291550.9433,158030.2851,497445.9636,410339.3849,311703.4155,267155.3471,329176.2184,213486.5506,203566.291,198649.2996,216966.9263,467168.5967,321108.1305,235456.6291,358282.5519,361844.8074,215999.2703,361031.6375,324063.2568,216340.307,236820.0469,343965.9824,217317.287,214879.2657,288262.0448,293672.0177,316532.7334,189867.8009,321959.7637,407495.9418,509610.5684,431577.9055,60564.39432,407162.0832,242149.2336,240429.9468,296507.7167,508734.8766,267713.4553,234836.0083,248990.8458,59238.38971,203519.1859,333007.0555,263548.918,173726.0011,274346.2103,288404.0773,268892.1779,384275.3326,316959.4021,344618.0053,312414.8581,231447.2883,211499.1221,196827.4863,240454.7445,357751.5955,313257.1341,223217.5928,211678.608,274361.4235,222586.9284,259112.2695,229124.5234,352513.3743,220081.2038,283712.3092,198389.058,430079.7981,23774.09033,103705.9546,277083.4565,178613.1133,381481.1979,271159.2992,113959.2039,193448.6866,322440.3539,214697.7855,241464.6217,247614.1232,335904.1806,288548.4376,254346.1483,332533.6013,462273.3368,306598.7243,303122.5179,249773.6105,188928.148,214040.6094,223935.2672,273657.2471,276494.6163,66984.90562,298238.8194,203920.3705,185767.8893,153510.1039,187088.7908,254151.4176,238441.3799,308589.557,426650.7887,295617.9745,359223.9436,173713.5068,257463.8845,262201.2037,381375.7646,235484.2753,264405.3932,260278.7799,253985.3748,314074.6503,318266.1089,342264.1047,296873.8348,248570.3613,190694.1471,316321.3748,381221.6316,278351.5948,204219.1729,209662.555,186739.7216,259100.4423,194836.3904,201749.3689,184948.062,160092.8436,205194.2115,236112.8043,225028.2386,198943.7683,169244.2379,471354.5092,334160.6984,151983.5744,163611.6002,186909.0485,128955.7276,305019.8721,317338.111,183218.741,220786.7769,224967.8036,341388.2076,152816.4673,150623.1701,277697.0278,308840.3324,171592.4883,506575.3166,269482.5297,189120.1632,305075.5064,143145.3586,205925.2428
PA361_0,457119.555,475571.2643,598450.4092,829330.0617,522186.6914,364883.7314,360679.2191,567468.4836,628453.0403,368760.6746,704197.6948,740772.9139,446360.5552,487643.9102,427662.7373,313899.4028,26574.8323,464415.2863,767362.4453,38798.03622,768868.5306,519977.1768,417471.9425,308862.0793,299313.521,442525.3217,230935.6746,317083.421,388737.7046,408146.0479,240448.88,238149.4154,320471.1294,264215.0887,560297.71,542129.6311,356021.9616,509021.6282,341574.0603,392863.1406,327295.3959,488680.2688,344295.6205,261768.8525,647432.2256,600036.3447,370610.5934,571241.3963,560678.6924,253007.2691,156912.0665,248497.1212,249036.5887,719631.127,444043.0041,405061.72,402762.925,478465.7051,231272.6632,437405.6919,302145.4079,175806.5418,222972.6518,540368.9374,340855.222,299157.8972,456671.1831,368814.5464,202986.1797,143516.0626,320265.03,504306.3641,573214.519,673873.5812,82284.84429,670180.3881,328608.5818,319704.157,313419.0365,560971.5405,414305.2104,399494.6314,415479.8481,78838.66696,343139.9453,472143.2393,324567.1125,216575.6672,209713.8095,495940.8609,551902.5309,470101.8023,583733.1703,300407.136,310989.8474,317387.5577,299776.9184,516717.4532,307232.9189,642560.4235,435704.3809,231441.8204,275090.4449,525648.0398,379337.5069,399942.6726,313178.2647,598326.3476,265693.6989,381907.0375,335847.5663,581604.9009,25759.50545,135026.8671,396692.021,208710.5604,532631.4251,388259.4797,210154.2606,257677.1725,608510.7132,323766.3055,285415.4866,503930.4275,706694.3559,317966.0191,485450.1757,477238.6767,1135807.794,686223.0829,662502.8759,334505.8757,364841.8566,318746.1845,327107.5385,404263.6946,603160.8715,123787.2141,552764.7672,321971.5022,231164.7846,309142.0873,396351.5451,450865.8128,377091.5855,372163.9711,761315.358,726471.018,343401.8442,308714.2278,625131.4961,352390.2296,318319.0912,338150.4442,372472.2772,458207.8974,321227.198,440351.9404,558571.1167,451059.3732,420790.0885,397072.2625,410509.9628,696775.6344,448079.9217,260036.5521,285380.0328,303537.3707,257626.5828,400807.0364,274307.8165,340621.6929,330401.7673,372431.3784,360910.0147,339850.0937,357693.3008,314259.8942,310126.5341,879217.6522,431161.4183,201602.4584,256660.3183,307471.6525,217901.8672,353855.7472,401142.4001,257810.8876,528538.5365,245526.9367,416115.4314,301291.6367,277606.208,458405.405,435118.1796,328087.7224,1124179.881,605448.8033,348764.931,514829.6631,209983.8016,452932.6567
PA361_1,245439.7181,263572.0368,251040.1225,483709.4486,279467.873,199168.3965,186843.9362,287611.0157,416775.6923,265746.3788,314293.8952,188932.7115,275411.0876,271833.447,181711.3585,232765.503,21472.55767,161551.9715,279477.8348,15535.82808,368290.4808,348712.9299,208013.1667,163998.2598,185302.7018,266844.4869,108650.9433,189082.0916,242985.314,222854.9886,144528.9529,153123.4628,186951.9927,149335.5063,431197.3759,222047.5584,194590.1056,237293.6686,172946.7509,236929.4435,153838.1047,226175.9567,201696.7337,116621.0539,340818.5063,253920.1172,312324.4592,230731.9742,308715.2962,142931.5191,104653.8363,189912.6888,137218.815,350632.1053,214019.1495,164583.8104,273105.6196,202822.812,172044.0068,273657.3487,127216.0825,135383.9646,155682.1113,370787.5886,167716.866,129804.2596,235983.3564,206259.5204,172597.6218,115460.8491,232461.6534,350191.1618,285446.4106,524328.8423,46906.79104,396205.2551,167205.938,91356.19113,188687.3369,315680.8667,241337.21,228738.2631,200468.1376,52680.63089,152668.6615,204136.6141,191985.8996,89036.0911,149475.0102,336124.7859,208057.5012,192783.1949,406265.7602,172238.8473,161866.0917,241023.9218,192736.917,215148.5313,182453.2055,318716.0562,281331.2481,161606.066,145170.9063,258406.9381,215097.2377,170347.3917,174659.0976,325363.8736,191902.7295,174799.6423,213501.5828,365229.6919,19499.54135,125285.6475,233586.9907,98493.05192,313050.3443,214150.166,96376.29779,182244.03,461842.7733,220219.3432,125820.5041,172868.8737,236187.5566,212502.9554,237515.621,186261.5958,337530.2846,490126.0807,436407.7698,178903.6424,217665.047,151661.4031,150877.1383,206499.673,281551.3556,60706.9604,393107.0637,131301.8275,136328.6259,104702.9379,187462.2807,248867.5949,259043.6635,275111.3076,345238.412,335131.5021,203197.2661,160854.0675,335396.5467,224857.5267,201403.3536,179090.0382,221481.102,225115.5403,222714.6945,245810.9057,316907.1927,262566.5577,232059.4732,229056.9959,170504.5425,257035.0317,218532.7152,212060.1339,192458.294,154556.8653,164946.5841,181512.3407,158033.9974,169273.5947,213535.7549,213081.7708,187171.4688,195235.9157,214835.0506,152468.5077,173872.5228,485652.5973,285728.524,108816.3346,127556.1215,174336.322,132787.8406,210537.8284,205036.1822,159418.6433,237896.8828,150325.4095,226537.4116,152766.5081,182104.7536,177329.619,240637.748,119150.862,623932.1639,253485.3946,206381.2114,278609.6841,98930.96734,326595.0149
PA361_2,99919.89858,93292.76197,101676.4964,100654.9711,149633.8427,37597.89755,42293.05395,106737.5369,111562.1076,92710.02226,98786.93421,0,78313.95632,0,54237.6353,54029.32328,8915.201448,44548.55511,68658.84539,4566.092033,50837.56195,92358.39703,69347.62987,40347.26642,36000.63253,87469.04733,24299.37086,59940.84144,56928.95775,62785.39812,0,24656.75985,41602.8619,35624.17003,0,62306.05665,65717.6491,57886.63633,39935.55954,45223.19299,35004.91792,38059.64766,82366.54361,26502.2029,69282.23191,146716.8741,61370.6643,106031.6683,81383.13621,51997.73783,24372.05652,56378.09401,49207.2434,98016.23509,79236.72899,65509.67613,65617.69534,52296.98791,33565.58647,59198.65254,54107.58661,23187.55997,45772.03049,123522.6108,38501.53476,86289.80855,121844.9208,48152.93199,48873.62078,42094.22914,44479.47992,62491.97575,54280.79245,97738.92335,13038.23009,68773.67162,61543.46261,36340.15803,60969.67906,0,55804.99711,63418.29822,81351.85282,18566.83952,31520.4911,90740.17669,62281.60405,50656.52801,64721.61289,81496.5277,54216.0458,69750.12494,127067.2006,68597.42466,48486.50439,46375.73324,44830.89623,46401.47861,72534.19435,86698.7148,66477.48761,81733.72314,30261.27912,48054.30248,34417.50467,63116.45242,76401.22941,95917.11376,35807.32647,24231.19382,42779.3315,107739.2426,4971.245665,41816.41113,83025.96657,27989.43313,89696.25322,42242.97602,27871.52804,57135.37583,0,77982.03774,82463.60372,48212.0763,91264.17456,31988.10643,33818.50758,36534.4938,55514.77565,0,133807.6562,56011.10327,57474.69086,27536.13462,56263.65711,37135.59743,86332.28911,22806.49349,127372.6676,67415.77025,50330.55206,52443.77996,31493.01303,81749.50135,45558.2344,37055.95296,142530.8092,123447.592,69915.86672,44096.61284,47851.72471,52589.53085,55027.35347,60823.88204,102583.2668,44795.63378,32970.10664,105132.2366,71447.47506,90538.81831,74201.35427,81382.79449,45842.66731,48784.35715,81974.37584,79708.01259,32469.87166,59324.79923,32634.31611,37361.61492,48470.68394,66880.87548,70683.74265,66275.45303,71400.70557,39932.00773,40699.57983,49894.57827,23527.11723,90162.5959,56239.88711,42503.02229,38814.80215,0,43668.432,62448.09655,33553.12594,54179.36186,71650.05132,64727.22006,61552.82367,41251.20247,45540.27667,46438.39881,95895.83267,49765.93946,90712.57353,53540.72401,45138.1556,70621.36084,24225.71608,77099.74148
CerPEd381_0,234193.6741,287698.8695,344543.6545,380128.503,274853.4659,148587.9927,165723.3299,474212.3558,245369.1189,171403.8855,294491.7642,250621.1039,388502.1535,249921.0939,182465.4113,229821.8013,19533.57147,172539.8947,211452.3773,11026.2486,300791.1408,242518.0775,153780.2585,86997.73451,131377.1504,200359.3289,102331.7305,226926.9323,120718.4723,145888.7061,71357.25525,73463.26836,176500.4921,189759.7651,309031.994,250609.0864,122696.4078,194064.0099,153505.704,222036.6686,178592.4277,211742.9692,151708.4948,93808.4344,392854.7681,336201.0206,236412.5218,250192.1873,238586.6617,80572.18024,122794.9217,210257.0767,143203.6437,449633.4019,289243.9793,239058.5384,269408.4491,201946.5646,141517.5339,247358.8277,171127.5458,69562.31461,98260.5391,317003.3312,153990.9474,217631.9037,258537.8143,127679.1696,205359.0337,124584.715,272780.6869,506461.2377,280481.7464,434737.9328,40265.27532,361693.4986,146843.6071,168844.0299,183878.1022,360593.48,187887.0145,255744.0811,180679.6921,36469.77181,149701.3189,302940.8014,186037.7271,100090.863,160741.9101,291440.8163,167439.154,202125.9021,308587.3386,171484.9901,271715.0223,214277.8715,128067.7961,200137.1606,178571.9163,314644.4767,168612.9384,131066.7123,126450.0587,265994.385,100976.1006,280769.6628,147286.1818,294537.6528,169590.4835,154812.1084,119763.2788,347514.1969,9910.263723,63952.97933,320287.2246,59403.69308,280839.8426,136956.8358,39607.90959,143991.3095,245129.1828,133819.0193,166549.1932,172065.7959,223883.4683,222818.4358,195194.3307,248604.3337,272679.2399,295479.0241,223638.5939,128801.6178,98249.93027,169549.5038,146384.4768,147936.5514,210916.0529,53062.20384,203634.1626,150021.7405,102996.8734,78233.09143,200359.6669,246877.5716,161079.0531,232716.3249,494760.7414,308876.9089,229615.19,108670.0634,197599.0298,116507.1651,258240.3906,101811.6589,231893.0344,141221.3142,141069.3091,324441.9161,233088.1914,213157.8049,181780.9755,250526.2939,124237.7389,268940.0749,203934.088,244197.7626,97412.98846,152765.7442,80835.16215,167837.5591,89610.52952,133350.6881,90805.85127,136018.1198,158564.4689,101633.3599,129585.0058,111293.2789,82296.84875,426506.2675,250808.7059,127835.9024,110852.3631,130288.7639,91874.42255,156686.885,231402.8364,135248.7225,268677.8754,118969.4628,238855.7261,100791.6837,94293.47524,90717.03906,183844.3219,134481.7112,274025.2653,233402.8716,103475.5169,164318.0046,97494.19203,265737.2956
