"Measurements.Samples","Spot.204291","Spot.204292","Spot.204293","Spot.204294","Spot.204295","Spot.204296","Spot.204297","Spot.204298","Spot.204299","Spot.204300","Spot.204301","Spot.204302","Spot.204303","Spot.204304","Spot.204329","Spot.204330","Spot.204331","Spot.204332","Spot.204333","Spot.204334","Spot.204335","Spot.204336","Spot.204337","Spot.204338","Spot.204339","Spot.204340","Spot.204342","Spot.204343","Spot.204344","Spot.204345","Spot.204346","Spot.204347","Spot.204348","Spot.204349","Spot.204373","Spot.204374","Spot.204375","Spot.204376","Spot.204377","Spot.204392","Spot.204393","Spot.204394","Spot.204395","Spot.204396","Spot.204397","Spot.204398","Spot.204420","Spot.204421","Spot.204422","Spot.204423","Spot.204424","Spot.204447","Spot.204448","Spot.204449","Spot.204450","Spot.204474","Spot.204475","Spot.204476","Spot.204477","Spot.204505","Spot.204506","Spot.204507","Spot.204532","Spot.204533","Spot.204564","Spot.204565","Spot.204566","Spot.204567","Spot.204594","Spot.204595","Spot.204629","Spot.204630","Spot.204631","Spot.204660","Spot.204661","Spot.204662","Spot.204698","Spot.204699","Spot.204700","Spot.204728","Spot.204729","Spot.204730","Spot.204769","Spot.204770","Spot.204799","Spot.204800","Spot.204801","Spot.204842","Spot.204843","Spot.204844","Spot.204872","Spot.204873","Spot.204917","Spot.204918","Spot.204946","Spot.204947","Spot.204948","Spot.204994","Spot.204995","Spot.205024","Spot.205025","Spot.205026","Spot.205074","Spot.205075","Spot.205104","Spot.205105","Spot.205106","Spot.205156","Spot.205157","Spot.205187","Spot.205188","Spot.205241","Spot.205242","Spot.205271","Spot.205272","Spot.205273","Spot.205327","Spot.205328","Spot.205329","Spot.205359","Spot.205360","Spot.205361","Spot.205417","Spot.205418","Spot.205449","Spot.205450","Spot.205451","Spot.205509","Spot.205510","Spot.205541","Spot.205542","Spot.205543","Spot.205603","Spot.205604","Spot.205636","Spot.205637","Spot.205638","Spot.205700","Spot.205701","Spot.205732","Spot.205733","Spot.205734","Spot.205735","Spot.205799","Spot.205833","Spot.205834","Spot.205835","Spot.205836","Spot.205837","Spot.205903","Spot.205934","Spot.205935","Spot.205936","Spot.205937","Spot.205938","Spot.205939","Spot.205940","Spot.205941","Spot.206009","Spot.206026","Spot.206032","Spot.206033","Spot.206034","Spot.206035","Spot.206036","Spot.206037","Spot.206038","Spot.206039","Spot.206040","Spot.206041","Spot.206042","Spot.206043","Spot.206132","Spot.206133","Spot.206135","Spot.206136","Spot.206137","Spot.206138","Spot.206139","Spot.206140","Spot.206141","Spot.206142","Spot.206143","Spot.206144","Spot.206145","Spot.206146","Spot.206239","Spot.206240","Spot.206241","Spot.206242","Spot.206243","Spot.206244","Spot.206245"
"CL7610_1",199800.1171,136688.634,211070.2817,288754.5031,285672.6311,255226.0354,211871.32,265227.7363,234829.205,283266.9267,147466.9292,194779.6933,214065.8563,212966.0085,263031.6144,303401.7772,311512.8824,280341.9448,360476.8524,250541.3913,266463.216,209288.2432,221569.6306,181696.265,281370.6306,184839.1689,325477.0701,147829.3848,228980.3532,350785.3171,305765.5568,659738.5431,173407.7259,187612.0265,292890.8715,293307.4574,254123.3132,251820.8461,106335.8187,124510.8467,159538.1808,229440.1624,281399.5118,390041.7898,306874.589,339211.9122,180566.0672,320267.2515,375550.6183,283185.0214,211289.1138,149229.4652,452345.2987,258127.4185,256818.521,353266.8438,470063.8915,169579.6068,177034.5187,259426.1664,328118.182,191032.9967,200101.4155,333760.1106,141220.5818,608480.1576,924232.3262,200574.4666,280861.9899,354508.2513,153284.1552,314504.0987,499411.7127,250856.0061,288140.0706,292802.7134,330474.7186,384612.5027,375563.0301,206826.6575,365516.7398,218562.7715,281608.0905,326360.0939,284784.028,229952.7415,179495.1837,281055.2893,256857.6322,290354.9227,377599.961,314354.8579,205102.2388,310735.5518,255528.7303,369968.3973,200183.6291,203380.2084,236346.4182,296197.3588,296031.0862,193505.7534,180911.8228,360240.953,232338.3285,401502.4953,171527.3871,230582.9835,163834.7986,349842.4964,223529.1809,318452.2726,160481.8255,212655.0563,414397.0115,325148.3308,161479.7601,243604.98,108317.0949,237191.0544,353822.5206,245025.986,194288.6702,358194.0153,169348.6766,279845.5671,242945.1144,168350.0028,218590.186,199780.7004,386935.2299,153536.4939,203879.2741,229426.6606,209784.6178,456182.8744,130593.4888,253114.3926,150010.5703,238327.8176,276944.5731,341508.6059,297399.8586,170764.0371,227626.2043,368311.3304,299892.6709,346179.6788,181797.3653,167649.383,207647.8279,253446.6082,238086.3309,294253.6499,437597.7021,374050.2327,217534.1791,111098.0445,164749.9041,214067.3102,213367.4935,224523.609,226936.1528,374206.7602,431842.431,317562.3772,291301.5414,308303.952,412650.3033,302100.5102,286271.2348,195596.0225,153981.4264,205866.1254,192628.2219,394930.1622,319185.3049,389663.9496,352407.5157,434763.0305,290399.5361,364094.8528,390088.3627,325987.7978,264940.8811,124714.4943,242142.2839,115675.2823,299901.8799,175108.9096,255023.6381,183581.7497,150802.3126
"CL7610_2",194798.4549,108032.7389,224546.4671,246024.8741,266418.5448,250647.2743,201812.0614,266991.4319,175951.9382,242626.5304,147478.6798,155525.1816,223217.8349,174743.9745,205310.8723,354112.9776,284724.4772,237160.2577,338409.5451,174761.5978,229421.2042,211221.3013,191751.7404,142609.6321,233767.0793,179670.9838,283544.5764,135512.1382,183453.7829,315694.579,261783.0728,562965.7739,183830.1427,173990.2725,279721.6465,290039.3762,241692.7496,252728.061,136158.5272,85317.61903,109363.478,205866.1739,222012.7595,293483.0168,256418.2054,290993.7388,146644.6275,248366.8646,276177.3865,267795.609,207614.1564,120195.0819,369801.0596,206372.117,195037.192,287190.9715,406645.1079,109647.1857,127333.563,220306.2804,252325.2336,148321.7082,221106.8751,182299.1752,84774.80867,503324.5034,821967.2922,199518.7314,247951.1874,282143.4296,127458.5858,277910.6865,394458.7581,197394.2367,292087.3736,282457.9618,237716.7111,344487.2269,361995.3648,178066.2803,325754.2427,212337.3351,222891.3339,282311.3332,211864.6885,161937.7944,108881.1242,228727.6729,315298.7186,202976.6544,335548.6238,260904.1661,152447.9261,247479.9949,265830.6101,333250.9396,152490.0391,209629.6961,245237.7367,221933.9541,258709.9091,150283.1259,152294.2765,291097.4461,175247.8031,316563.4164,143774.6921,217775.7447,161028.7008,288766.0525,193452.8638,257464.5822,132185.8283,173954.9971,359173.0249,276419.6919,146513.866,204384.2488,93900.03814,190247.563,260394.4068,256035.5364,140100.5901,295199.9402,156837.1074,232486.4314,169753.863,155228.9727,198313.3955,152648.9736,272251.1283,127861.0212,155215.9404,210360.9207,190805.9764,304615.9901,113767.6421,225082.9981,150558.499,187826.3169,222566.9567,253164.2106,282059.5819,109899.685,212865.545,275241.948,260211.7601,273937.6713,167810.7783,158698.0083,170655.3798,172224.6726,247715.3213,245931.0666,279391.7957,353537.8324,130954.5388,97111.5873,125957.4094,213872.3055,186772.8908,186963.019,178164.0119,231738.1058,358076.6062,236358.7688,282823.846,284296.9688,270692.0507,257714.6013,190375.2627,163245.544,166697.7451,192688.4058,175571.2676,318421.2044,298878.5508,314545.5098,274148.5114,379391.6423,268665.7845,233164.0037,318375.932,279836.4921,188665.0757,106438.9188,211198.7684,96331.70359,254222.5673,150672.8008,209039.5494,132039.9701,116439.8277
"CL7610_3",64942.96792,50722.73146,81567.11347,101335.6679,108750.8159,110079.2899,65568.57284,85507.22744,72360.08135,98031.04135,48439.32977,67113.484,72876.46407,80916.52742,70833.66677,111551.2956,120623.6181,98207.84002,109400.6338,78421.40539,82899.1662,73181.88785,81682.94648,55221.49668,103728.8148,71598.10574,103674.8795,45762.05868,69294.51383,106130.7437,112671.2499,194616.5945,80156.33752,83144.06588,100523.3663,111974.6774,87437.04671,95081.89144,41516.09385,43165.19953,37704.5951,89546.53289,89936.63124,123842.5523,101693.1672,110065.3533,45541.27386,125665.1479,110108.8645,91539.31083,64542.65634,56182.56959,138460.5219,100319.3263,89462.54994,120113.1787,156471.0072,57128.22187,53931.17145,98537.58463,93025.24372,57224.64375,55602.80632,100728.8376,33470.63559,218496.3052,267537.2168,93964.39496,104295.594,113900.5712,47324.73225,120015.0935,187126.6695,80106.95463,110717.4235,100505.4729,120067.0434,128836.2292,134345.1744,77777.64038,110290.5536,85018.54538,94736.35287,104120.5299,82198.29846,92758.40738,49436.86294,80961.90374,88292.50324,97015.0828,149595.9203,104935.3236,56678.94918,92096.84041,82363.57722,113077.0215,56165.01648,67951.50435,87282.71248,100312.1066,113347.6239,91030.52285,63589.72332,105756.4994,64167.27538,128915.0202,52237.61001,86768.33666,65419.99672,113242.7177,72871.89844,92909.46235,44449.91023,74894.92784,101860.3375,84037.61894,62082.46513,76500.77046,41066.29647,62452.82663,111614.9244,94823.83113,45504.098,80014.78373,78594.8578,80988.80184,66395.363,69867.61969,72862.85253,84139.38157,108619.7839,61565.18409,63688.09922,89360.55801,61804.64517,143977.539,38418.58218,75286.00497,53435.04702,62363.63412,79542.01649,105771.6714,93904.46514,40325.89953,80549.3837,125644.3472,81581.05421,127437.6213,67712.55542,71528.38626,73889.98176,66682.04374,85268.49057,95733.60975,132054.3965,125315.313,55953.05343,46694.37283,49064.20333,79078.76099,53376.62473,82493.77727,70624.3942,120201.1445,133665.5204,108197.3052,114566.0989,102950.8858,111371.6559,113091.6701,81726.2122,56656.44742,51710.02067,68600.49861,78929.37319,105382.5787,127322.7802,110635.034,98750.20916,127398.5095,88251.24252,114566.576,117971.342,90445.25891,80933.0241,34991.6615,94388.10671,44402.04584,104617.8934,63395.07833,80473.51084,51877.11582,63518.99867
"CL7610_4",68630.26276,52339.09635,78745.87221,95062.62647,134797.4255,94485.49975,70044.47665,122484.7532,89530.85166,114148.1952,55806.99364,76054.0287,69217.7888,68778.00777,105958.8321,110387.0404,128542.2044,94239.88773,112254.8662,82763.35533,68084.26951,73248.05736,68012.95232,67980.90701,98762.00495,61038.39394,125216.1137,49745.91617,68700.51868,113645.0514,99710.50146,211267.163,109047.9997,0,117573.9355,135675.4947,71000.51506,116831.2257,0,59173.38404,49595.01282,80555.12327,85868.46945,118757.0742,112464.1193,139784.2698,0,131555.7419,113882.8927,124308.696,94737.79141,57123.67413,149189.4236,77590.76757,83285.54369,111880.1002,176261.9285,48371.84955,47634.27769,81377.80169,114245.2723,51322.77228,79482.9395,117563.5715,36197.35018,157198.9808,329818.6036,104280.4315,105822.243,128626.3001,0,124945.9362,218913.8486,96268.94294,103221.3211,135568.6241,115697.3859,167352.5033,151702.4166,86771.7021,123976.5885,67270.27014,92224.66401,79279.75904,83782.07692,109789.999,36302.38953,115692.0525,104675.5472,109275.5767,153424.5872,96046.30762,65945.61682,115746.4367,89764.44146,110297.5857,52693.14396,79443.0187,87621.31295,127177.2448,97127.49452,49580.98283,71590.59977,116636.6837,82556.38975,125649.3431,73610.55442,94588.19718,61104.61151,104377.6399,66896.0416,96299.85963,35763.78826,74564.59796,123875.0912,91967.69777,39719.72643,96922.94634,49036.46682,87863.6115,116285.7345,125756.2623,64555.94645,136841.2406,73718.62383,103194.3231,52145.49557,48891.54865,82541.60087,81523.22525,127656.113,51157.12912,84700.69316,75894.70514,62156.40923,149121.4828,41366.60788,68891.27296,63111.32747,91438.91884,81379.74806,112094.9439,115225.1592,62624.99777,83924.78247,128911.9252,113313.934,131779.9868,81405.29766,59850.16539,69216.24486,86673.96863,100066.2413,81975.65084,132590.7993,137837.3089,59445.43079,35408.76497,60081.5563,84180.78846,86455.32805,80960.10486,64959.91901,153156.8057,135578.954,91329.35084,115267.4175,108305.2975,163493.4865,119045.673,105646.7551,53125.8783,62591.41687,72708.03637,63506.549,132895.1653,141174.9935,104287.2183,110252.716,135350.6363,90921.75519,126430.2387,151038.3086,73888.09013,67381.7163,55174.86124,99656.47831,35523.2304,110298.9399,52970.53694,59562.92417,60020.73989,55822.35372
"CL7610_5",54655.03451,0,0,46293.7642,72115.92755,63740.9942,0,0,40903.15051,0,0,45594.8342,0,37284.6589,0,73687.9472,61007.68294,43630.29971,0,55429.81532,0,0,51282.20349,0,52001.14275,33911.70658,48033.6625,0,37521.37269,0,74986.86936,0,50687.87187,0,65228.94956,60668.84721,0,47809.643,0,0,31440.77478,55633.93658,0,0,63418.33885,0,0,0,80366.31389,41818.76603,46217.58051,0,75970.17477,0,0,48721.22113,0,0,0,0,58804.43029,0,44510.9811,57150.50333,29510.27291,100350.116,150898.4155,0,51446.85565,48062.40798,0,45501.94072,112564.0211,0,0,0,0,49244.87581,0,0,42078.61406,0,52322.91892,50918.32658,55789.6815,48870.87278,0,44432.70938,77817.50963,54806.84883,56854.92174,54092.78042,44829.90245,49075.64516,49132.59213,89283.68007,0,60391.28588,37689.86927,0,63301.53776,0,32425.33233,58347.97334,0,0,0,0,0,66827.87239,44724.06626,61361.45765,36293.8452,46455.33013,46507.70678,46255.41492,0,40686.38633,33801.20057,40017.82003,54417.695,38835.24774,0,67435.35995,71649.85343,0,39794.21685,0,0,49166.2841,57774.19711,0,34049.77265,0,40732.56955,84744.68796,0,0,0,0,54109.71637,43534.63938,47575.40519,28473.97389,55215.33685,86009.12858,38815.2132,0,39494.08194,41912.28629,0,44420.55753,0,0,0,48727.06393,39982.71425,0,22058.67872,47477.7383,0,48825.24677,0,0,81595.22325,48439.20505,0,48882.36494,75670.47614,78813.16283,39050.3863,0,45198.28654,42633.56232,36207.09927,58943.39386,63381.18892,59527.42656,58033.37938,71776.0023,0,49916.87588,69681.36086,44324.19105,0,0,55002.32368,0,48362.64273,34056.92225,40704.77128,0,0
"CL7610_6",0,0,0,0,18492.78811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17785.3749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21642.34537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21757.00331,0,0,0,26609.08687,0,0,0,19203.20446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24857.27015,0,0,0,0,0,0,0,0,0,0,16051.69411,0,0,0,0,0,0,0,0,17473.89632,0,0,0,0,0,0
"CL7812_0",200972.9256,211992.3164,377775.7022,316415.1075,295651.3333,309403.5133,218915.1391,258670.9022,201487.0368,245334.1449,146825.2603,206673.1241,238859.8773,195502.7491,293324.2724,378519.4027,301674.4341,306508.0404,364012.7865,190831.8562,262377.5975,179868.7404,269271.0689,210945.705,387906.0703,235565.0956,379575.3944,186155.2996,166282.7757,345333.2688,340548.1501,888267.3277,357602.8739,330007.4566,429044.521,382985.592,227080.4345,291798.04,188003.6872,211135.6803,128677.6601,316321.3989,193845.8068,420269.275,354459.6402,266740.0825,340992.0122,351989.432,352655.577,243435.7619,238750.1358,152135.1166,325171.7733,261508.8339,431281.811,275725.6053,633208.4913,215334.6797,239346.6917,233566.6464,296859.0091,206105.4447,245153.6576,226289.0488,220151.5199,387685.4588,952258.7967,255957.0928,289340.9339,357877.1788,144341.3792,364067.6092,374930.7675,230033.8988,365045.7753,245273.9547,257856.0108,386158.8411,350533.271,273812.9989,260032.1732,234042.9281,283164.3952,327390.8184,349094.3078,250304.9116,201493.2306,219016.2456,276979.1442,304830.7506,433316.2069,363745.2864,232470.0181,248424.8035,277861.1842,519758.5386,247646.1051,340676.5402,197294.5718,293603.6401,336255.2031,285614.2247,227850.662,336936.0329,354644.3121,289696.716,232182.9323,383650.3204,234993.3231,319398.7642,221454.5432,267034.8298,131757.0474,202653.637,348972.0053,196295.2222,166242.1811,250234.0395,132440.1408,228034.2419,325031.4644,367045.3657,259596.5711,364285.6443,201000.109,266496.7864,161954.583,342582.3655,235476.7904,186480.1894,366456.0206,256726.627,206483.5136,223472.9262,181402.2034,483585.0692,150407.5851,229185.542,103249.6803,224001.6075,244489.468,214533.127,393878.2349,118121.6945,219181.3856,350650.8915,363697.0607,360669.7151,259604.2174,143332.0368,196446.9347,237801.1709,214946.4507,272293.4095,289742.8288,262886.2387,209301.1859,188183.8653,97084.73606,234835.6828,202781.6596,200780.6312,224638.1202,322841.5426,393623.4576,294101.2962,336025.791,195375.6612,421560.5664,431522.7028,244178.8804,191581.1339,223620.51,188836.8758,216522.135,418037.0271,374937.3584,274531.4513,251307.119,359959.9029,286992.4402,354584.0492,262341.4723,230346.0959,209422.506,140454.0996,289570.4279,174083.2081,251219.288,201672.2275,202170.2494,172654.1523,204059.1073
"CL7812_1",148664.1692,176228.2528,311067.4979,313733.5341,325674.6582,283369.2362,169732.851,241942.7139,202692.3368,275183.8754,124361.7918,151754.8765,245688.3,164212.2172,217980.0977,361198.1096,294015.7199,242460.9681,338125.5277,201713.7184,222060.2075,207340.4838,239061.694,174849.2238,387081.3941,218197.1791,379363.4285,168356.9905,162314.9813,305052.7183,345639.6809,869833.2457,346868.6576,107131.3239,433321.7121,347517.0084,222016.4224,314608.2795,169648.9747,153680.5633,136056.9282,285390.8628,236662.0654,359776.4587,358030.8025,319405.8502,246960.7219,317016.8827,344705.461,238906.0987,205722.1197,177960.035,285817.1475,293964.5505,412934.6626,265044.4465,563199.7858,199913.5355,191713.3743,198648.7935,249345.0146,204488.6011,227067.7493,186929.3395,109862.6787,533549.9367,912369.6109,241366.7355,270866.7256,252899.8723,139352.5467,323109.2231,276617.095,202910.8056,303872.4477,271491.0674,200892.8687,374934.8864,291043.1249,291149.1086,244952.2768,182751.8968,269250.102,358107.304,316127.8377,204959.226,201708.3244,233999.7038,303425.0424,246683.9319,418539.5286,347671.9759,234890.1335,256114.9098,239586.3335,368609.7809,221365.8466,289524.0619,219987.4296,323214.4453,301810.6649,236690.0672,206640.9688,340088.8352,234622.2588,260870.5799,244310.4256,319667.9498,200808.7915,310894.4049,216389.6981,281713.3038,99603.28777,196281.4882,268496.6392,199252.6022,168565.468,246801.5599,127497.3864,193802.9062,324568.628,280836.8936,207086.6993,315974.6126,247828.082,271574.7816,196486.826,210775.0321,237770.1786,181052.2523,334501.9195,134987.9655,155257.3281,207740.7838,190968.2889,479793.6839,148001.3172,179061.898,139355.2045,274500.6646,260347.596,246839.726,305378.7168,116798.3581,207115.3932,362871.9553,391354.0427,354374.9907,175936.1725,127298.8616,136137.1191,221926.4365,214733.7108,243661.9917,333046.8863,316404.8045,185809.5859,155217.0413,96793.93206,224382.4158,251906.9802,174517.9042,215942.0682,254998.9496,347367.3605,274167.3593,273455.9062,232292.1451,384714.8059,372901.051,211424.8412,186395.0111,240069.9873,225148.7944,169000.8988,323697.4661,406932.3232,213120.7015,281432.9277,342044.7572,246750.7963,327151.6248,322435.1778,207616.2538,144478.9547,97789.2113,194694.7392,156984.8127,267764.1675,190210.5216,195688.5661,182453.5084,174536.2179
"CL7812_2",9450.977348,13203.41952,26173.0311,15414.03463,18564.4007,17780.82305,10547.1871,13686.60803,10435.25026,13847.25034,8412.391362,11309.04288,12434.23673,9517.413128,15258.34789,16801.42914,19995.13547,14363.95408,17480.42324,16497.00308,14499.80803,12253.63957,13957.26717,13164.0013,20911.66144,12467.3294,23548.45162,13573.82829,12032.67345,15005.55011,23674.03268,46501.42946,20435.60073,13104.26332,22695.5264,19502.52113,11948.02933,19547.37778,12021.4895,10782.77326,8352.640091,22330.12439,12451.32387,22171.35301,22926.63741,18867.28271,12780.00016,21052.29002,19064.33946,14787.90489,12310.92802,9084.36971,23052.01824,18627.17186,28380.23588,14574.23442,34233.74138,12160.85373,11541.84978,15375.13805,18411.88127,13142.67478,11120.82957,19596.00213,15156.69516,21896.96707,66307.17211,14735.5473,17687.40004,14465.27186,11053.5447,20133.57723,15991.79458,11274.18903,19605.26103,19049.67765,13309.14298,24995.53663,15352.0447,15897.50487,16627.02878,11730.53627,15127.68182,17842.34911,18843.61197,12152.60855,10916.62588,12248.56926,16965.44329,15870.15055,26846.85849,26294.61207,16135.88609,15045.35482,12385.19633,23936.70213,10033.45008,17040.03654,10651.68654,18875.97001,15167.96644,12245.23419,11362.47099,18377.67939,18975.3188,11037.17808,13583.3963,24293.77225,11969.20831,17376.29589,15085.67008,14271.85774,7949.887201,14062.95671,16168.30741,10848.21887,11338.78902,16110.30131,6159.708635,11215.01318,23595.50075,23797.72703,16269.36382,20324.49126,16238.1223,17990.1369,11493.51776,10865.35099,13048.44396,11192.36994,18849.23612,9217.458455,8717.816847,10677.30181,10635.9222,24649.0923,7767.275128,9931.222607,8192.83341,15709.95935,16445.00026,11405.68085,17729.34355,8905.940975,11747.50522,20049.16071,20769.8895,21807.75955,8995.656652,10023.95633,9338.355552,14046.42107,10714.42112,15701.202,19248.13656,15272.5439,11967.98729,12441.89975,5934.000446,14761.4993,11601.45165,10670.51392,15928.57475,18204.22324,19400.26489,15943.41516,17321.12299,12611.60418,22076.10499,25974.71395,14467.25028,9468.040001,16510.84661,14093.83524,11044.33654,21458.53817,19626.53554,14444.75863,17948.1792,18102.83533,18790.03084,21974.18787,22295.82501,11930.95638,15293.21445,9337.846657,13937.2155,10307.51803,12276.01662,11012.2039,9984.94857,12005.6758,10163.86851
"CL7812_3",78895.15812,61785.6592,103954.7491,110103.7073,121346.6586,77447.05769,54078.88585,68116.21051,74236.78189,85117.11128,43285.41442,78989.85711,76238.94037,48020.74899,112599.5401,116579.9061,89943.73283,84363.1978,124140.2322,88281.86935,78612.11303,83658.80575,83028.26594,80334.0645,137684.7854,101503.5571,166335.5162,60497.6684,56437.68682,106511.4579,123216.9235,301539.1674,117811.4379,54986.1774,153025.8152,133256.1945,82403.52726,79404.34823,50024.99113,0,59779.31134,94905.41909,77027.41112,82492.00461,161071.6712,77534.79995,87270.14102,80226.75653,110896.5724,73718.21811,76852.53802,41655.11133,90999.1251,68810.27245,123943.8768,123008.5164,165883.3132,69859.48814,96218.00826,88319.51999,111567.8672,84679.80258,92914.03064,81474.37674,42234.51481,0,282873.6216,91211.10756,81545.89985,96882.90083,59350.82998,113896.9135,156546.3155,55385.64327,151546.8944,86261.03037,83812.51729,149433.4813,108281.6733,115616.1616,104474.4237,74902.89123,81802.86737,87109.41456,100684.0786,70666.35452,61799.21184,77056.88951,96186.88089,78916.82287,116231.268,121358.0321,112696.5003,74580.94453,83904.22458,149429.1431,77518.08531,118323.4359,70144.10159,99216.10352,114948.012,85313.80215,85337.49252,128560.6994,118020.4764,99761.77279,77678.60228,134296.9575,87404.31934,106168.8349,73584.14061,71280.63904,52276.39699,55713.05198,110744.3114,62300.03226,73360.96356,85475.68753,0,60330.09363,90194.04185,100944.2435,56745.12433,135040.9776,114830.9228,132102.5177,56072.09834,63606.32562,78701.73313,70749.48328,110105.4114,0,58375.26216,75801.47293,50675.76793,168532.5542,46305.18782,63409.64553,50525.64732,82692.82327,99020.58565,89710.84211,67641.95467,29543.0914,73663.24376,118637.4419,100071.2027,109952.9884,48820.05552,49922.52413,73384.4554,105568.17,81513.42565,112480.1139,119453.7119,94105.40863,54776.90199,63445.27186,44880.83533,88618.14887,56727.90389,71929.57676,75769.67965,0,136787.3495,75627.70308,104369.599,78696.03058,132408.2803,148288.0421,78965.00994,49994.86314,98485.80724,72149.17894,83000.93572,91427.4034,134262.9474,89818.34868,117322.2636,80538.92931,83289.59146,104410.3768,101031.9047,112755.475,80835.10266,59687.2673,76068.16546,58990.16919,105902.7188,81063.81543,64944.18738,51104.57378,67756.44774
"GM1361_0",834771.4784,1256644.354,1426205.118,1172903.11,913263.4888,974968.5849,902522.2357,1138762.082,892701.0879,1070718.634,500473.7576,824694.6926,1871015.27,2052156.378,2765586.066,1205813.139,1213697.215,775614.4347,1488877.152,1861783.133,980080.3923,1182518.272,1747339.732,1646262.052,2067939.352,2043180.913,1543547.746,1540809.4,1091171.033,1268745.366,995460.7712,3551633.4,1113284.846,1406908.599,1969711.131,1213754.267,1104897.635,1519841.798,2289593.869,1877863.796,1414162.445,1122204.847,801431.0682,1229720.661,1066007.315,1245458.807,3514465.686,1594188.566,1313707.51,1236037.473,1298337.773,1725580.061,1756805.143,607244.7119,1600453.28,1410036.519,2538480.015,2081725.346,3230527.136,1087938.656,1454556.421,1707110.209,1774770.929,1529891.526,2469320.226,3066604.76,1619512.129,2100616.739,1010164.684,1518876.134,2126261.003,1316602.139,1841559.954,1659770.563,1255956.407,1220569.394,1895173.988,1191245.618,1333546.508,1546995.047,1081070.238,1712569.204,1249766.46,1263115.602,1585119.969,1180835.265,3002311.379,930281.2538,1051356.543,2105976.234,1731231.856,1763901.737,3090572.037,1317061.839,1893007.549,1470367.783,1475524.755,2225445.303,1121142.454,1937540.208,1055905.046,3142312.866,1018588.588,1610294.166,1992536.608,1045883.264,4104066.647,1620971.282,1881727.302,1504180.788,1446439.287,1140781.343,1783328.885,2064111.499,1716332.015,1597252.801,1793498.449,978149.4667,1359367.44,1351538.702,1307921.843,1072185.367,1849107.378,1341416.183,1868815.12,1202172.816,1163728.218,1841963.258,1173869.82,1173353.374,1241366.713,2507915.465,1709363.497,1777121.848,1359200.852,1756444.403,2190438.534,1676200.26,1442388.337,1972317.765,1035681.672,1191092.524,2338791.511,635245.8473,1119576.492,1354683.581,1005074.447,1051765.858,1652487.125,1130011.28,1825847.788,1762100.328,1135456.181,1603575.959,1393076.848,1061773.094,3051393.103,2169351.656,805821.3955,1377536.323,2416749.824,2359492.822,2110178.193,1956868.812,2384853.954,1131676.132,1060653.305,1047577.722,1257503.469,1394449.818,1180564.595,1903005.039,1026647.715,1051274.454,1044468.634,1138608.119,1383396.154,634623.9705,958837.5502,584906.4289,868728.308,1102513.216,1023971.895,904038.89,1476851.493,2093645.735,1214957.344,1573722.461,1838229.305,1189358.152,1212127.048,1124511.215,2083561.688
