Measurements/Samples, Spot 212173, Spot 212174, Spot 212175, Spot 212176, Spot 212177, Spot 212178, Spot 212179, Spot 212180, Spot 212181, Spot 212182, Spot 212183, Spot 212184, Spot 212200, Spot 212201, Spot 212202, Spot 212203, Spot 212204, Spot 212205, Spot 212206, Spot 212207, Spot 212208, Spot 212209, Spot 212210, Spot 212211, Spot 212214, Spot 212215, Spot 212216, Spot 212217, Spot 212218, Spot 212233, Spot 212234, Spot 212235, Spot 212236, Spot 212237, Spot 212252, Spot 212253, Spot 212254, Spot 212255, Spot 212268, Spot 212269, Spot 212270, Spot 212271, Spot 212272, Spot 212291, Spot 212292, Spot 212293, Spot 212294, Spot 212308, Spot 212309, Spot 212310, Spot 212334, Spot 212335, Spot 212336, Spot 212337, Spot 212349, Spot 212350, Spot 212351, Spot 212378, Spot 212379, Spot 212380, Spot 212381, Spot 212395, Spot 212396, Spot 212427, Spot 212428, Spot 212429, Spot 212442, Spot 212443, Spot 212444, Spot 212478, Spot 212479, Spot 212480, Spot 212494, Spot 212495, Spot 212496, Spot 212532, Spot 212533, Spot 212534, Spot 212549, Spot 212550, Spot 212589, Spot 212590, Spot 212591, Spot 212607, Spot 212608, Spot 212609, Spot 212650, Spot 212651, Spot 212652, Spot 212668, Spot 212669, Spot 212670, Spot 212671, Spot 212715, Spot 212732, Spot 212733, Spot 212734, Spot 212735, Spot 212781, Spot 212782, Spot 212783, Spot 212798, Spot 212799, Spot 212800, Spot 212801, Spot 212850, Spot 212851, Spot 212852, Spot 212867, Spot 212868, Spot 212869, Spot 212870, Spot 212871, Spot 212922, Spot 212923, Spot 212940, Spot 212941, Spot 212942, Spot 212943, Spot 212997, Spot 212998, Spot 213016, Spot 213017, Spot 213018, Spot 213075, Spot 213076, Spot 213077, Spot 213094, Spot 213095, Spot 213096, Spot 213156, Spot 213157, Spot 213158, Spot 213175, Spot 213176, Spot 213177, Spot 213178, Spot 213179, Spot 213241, Spot 213242, Spot 213243, Spot 213261, Spot 213262, Spot 213263, Spot 213264, Spot 213265, Spot 213266, Spot 213331, Spot 213332, Spot 213352, Spot 213353, Spot 213354, Spot 213355, Spot 213356, Spot 213357, Spot 213358, Spot 213359, Spot 213427, Spot 213428, Spot 213448, Spot 213449, Spot 213450, Spot 213451, Spot 213452, Spot 213453, Spot 213487, Spot 213525, Spot 213526, Spot 213527, Spot 213548, Spot 213549, Spot 213626, Spot 213627, Spot 213728, Spot 213729, Spot 213831, Spot 213832, Spot 213876, Spot 213981
PA361_1,100593.5732,77382.50608,89490.96937,55042.2481,81261.42764,85247.27067,68747.97146,86827.1572,67218.77737,79102.74752,79762.45834,64948.47782,69659.55054,86314.57544,73906.86607,80209.55155,65547.11001,44611.20571,83483.60591,61141.87153,32894.10352,46314.405,88507.28987,61205.01041,80488.04324,69934.15795,82279.20678,71341.65351,75611.57992,88251.71314,99075.8813,80649.89355,74347.56981,47951.50705,64747.83349,76069.07988,73816.91765,68824.65485,77567.98995,71064.3946,95853.71383,52629.83513,57434.53913,50132.63939,72154.67421,116883.2907,67154.15849,88555.28769,85096.7287,71637.99244,68017.63065,77185.16604,61351.30269,79418.04493,59825.26239,118469.9236,75699.43547,40523.40717,67898.01122,67951.51709,98587.67507,86117.18334,50506.83979,64777.85518,57281.98508,48587.16639,80171.4087,77803.69568,50893.36555,69032.50039,118832.5333,53949.12176,74762.76952,61501.08935,53077.47167,53411.1997,78719.57876,101568.2316,83130.24087,89636.73152,63637.63121,59090.44968,93079.49967,95927.32897,85177.51869,34574.44064,60297.44503,87991.72986,92436.50385,99661.60038,102243.8732,52310.97013,65958.17445,67798.36583,54633.47679,144799.9651,88265.88581,58759.64487,90959.40537,98454.45922,54256.08508,98780.76177,70719.96251,75285.29301,50570.13311,52675.45086,83066.69101,98273.98404,87936.38027,101377.1022,106193.4308,83923.12678,72846.05607,65424.57307,86803.08069,83900.17762,105455.1641,87343.6817,88000.39247,91019.84709,94069.25124,71594.21711,96384.23147,82153.34417,58938.18989,78206.48246,57295.94808,52300.06122,94217.83495,54745.07577,92171.34733,95425.86973,85732.31807,75184.78207,79102.29643,85620.7844,70739.10135,47662.89903,101415.8153,83863.84159,122604.9696,53704.85378,94314.15117,69086.08516,94117.69365,65134.43118,54854.20592,67077.81349,99580.0071,75028.64902,69089.34213,67336.53716,114587.0926,107072.0636,44504.0489,49289.65615,65523.15602,89988.58924,119018.9921,61932.14736,79789.95724,71241.43973,68126.70576,57234.78386,43516.38228,74022.604,49588.58517,111940.4091,91175.49572,64328.41025,104842.6672,66018.71662,92986.50752,62803.12442,67436.06436,71187.06287,103410.7714,123941.3322,43940.1595
PA361_2,29091.5914,56312.91642,56224.81447,19883.78586,51307.44017,28313.02628,60055.8697,24241.80348,28305.11565,20896.52631,42333.14779,24505.33424,35603.20581,35786.40398,26649.51601,29374.21478,32831.17038,16951.30648,18501.34375,21387.94107,11119.2519,30696.35378,20125.47754,24127.52349,35856.87009,53255.45463,20488.51272,47520.60017,31276.56541,51144.50725,41329.38549,62903.24383,0,32351.87379,34821.5514,31110.38583,34616.73832,20519.47325,27757.0309,18471.34772,38871.04643,24539.59065,26458.14136,30790.71132,47080.49721,45293.68958,28073.58979,56351.89561,70504.46854,40990.32717,47861.48276,29126.14343,24822.44151,48100.48525,39399.74082,24525.26965,30284.48275,19858.87149,18104.34333,19211.87949,26636.44697,27750.84813,43810.31676,36054.97226,32843.40728,18726.58842,46010.97473,26020.69393,20107.27945,47322.45149,39220.64845,0,36033.89893,14342.32283,20001.5955,29130.55963,34466.20705,55933.5547,26855.99179,38663.14942,36279.22282,27250.43738,43106.5082,54705.79496,40959.28418,28472.86464,56226.7785,23424.30434,52400.89075,64234.39721,31768.24823,43734.60162,36049.72083,25398.13346,31624.79957,33610.57284,42925.74625,23516.31355,36478.19162,39879.3326,22496.09431,25374.08177,37778.75922,46654.32188,14793.66942,48920.51824,28811.36255,27745.66608,50861.99213,48219.8237,58662.66098,0,22435.07992,39366.07893,33773.91846,36818.90152,37634.22263,33210.60088,30168.50349,62333.69768,47911.96289,24971.89492,65219.65488,41449.86363,47773.46942,37232.40209,24065.14848,23273.93657,21185.74367,31358.49568,18691.90484,63613.36686,41230.14218,28219.46369,34992.3199,26789.11707,35185.94346,15310.17557,34456.55281,29833.95877,51247.68689,25081.4471,47048.32545,22508.01907,33687.5318,20958.1251,20353.29483,23463.31575,35067.87481,27951.24591,22240.74045,37161.27806,31485.40595,38689.29381,36994.6214,38967.57709,34126.44763,47744.39559,24803.88993,45029.13023,54501.4486,22093.51509,25735.50325,19219.8793,23577.98251,23450.89195,20913.80737,60116.35361,28264.65104,21860.84622,36703.71329,27188.05607,33785.32018,19349.94237,32967.73216,46563.53929,0,30615.61567,16653.23453
CerPEd381_0,72537.10562,58917.42652,81579.21834,59923.64365,57560.91085,69177.11154,95540.45301,51591.69539,59600.41238,71590.61093,64732.40727,56038.34261,57248.7649,77323.99274,55009.53306,54400.08945,50464.68295,46299.48131,50120.64751,68466.09171,42673.85455,49453.12681,71308.03302,60311.51785,83269.67184,81955.54813,59222.95781,45892.46931,54371.34412,67799.27684,72716.18952,58025.26804,52694.14887,55395.31747,47089.10661,96078.71602,61023.97299,41185.89714,56601.61353,44240.96473,78330.9886,49539.19974,68019.57947,53733.3724,63218.87338,76200.01541,59160.09294,65294.70997,72354.02771,39599.41734,55864.93407,48494.18126,84692.91198,72589.03609,45533.60112,61379.39144,55506.558,34575.71658,55996.10287,63953.04109,63426.87296,52510.6035,44075.28786,71402.2086,38118.94063,30611.45353,71136.57605,46040.41579,39684.25702,42855.47267,79053.89341,34721.60716,68409.74603,27952.75436,46486.07404,39554.70311,59203.51912,74131.81129,44797.49875,45228.52898,79502.24839,74819.08451,65794.73184,56879.25286,52090.35956,23007.87075,80964.3289,56551.99186,61072.49346,85179.00401,47642.73402,51648.69479,53914.64319,34667.88799,40430.04836,75838.15111,58899.95752,40830.13009,59658.64799,86371.68166,69247.04936,60548.41847,46543.25704,53176.91851,51280.42213,40943.01219,74760.17123,53661.35648,67294.48851,47732.76126,29350.99457,73087.77807,70841.25715,63239.79231,56823.52988,50353.78556,52826.55857,63114.50756,49717.69519,66742.39148,42695.19013,57586.4981,55371.60917,62379.43731,68989.99112,89300.8513,46762.807,47508.65568,55300.32185,51004.5105,57566.88273,81222.9712,131593.5481,37270.91493,58600.59757,56055.78313,54082.83233,42395.37454,110157.36,98525.12099,91941.73637,47775.52189,70426.85665,50292.60125,57613.70416,40539.90993,38644.86468,49468.841,62090.27931,45810.80518,64516.53428,43581.43121,80854.70493,72033.92949,48647.93895,36146.62583,52078.77802,55784.96695,46862.5512,34321.18686,46323.26359,44390.42358,44817.41701,28858.12417,40629.00246,61946.38976,40135.84976,64160.00609,77349.14511,67063.64583,112546.6214,45748.29997,56038.41735,49067.99189,56300.2924,56903.096,79446.72288,51063.72377,35808.13097
CerPEd381_1,0,32282.69518,44740.17052,25816.89225,22647.3008,30122.97268,35013.96314,21669.28815,36625.98809,20805.78276,41670.79817,27048.54068,27236.09894,23890.41875,23135.09443,25546.73582,25660.56195,0,41249.30707,27648.61953,21692.31753,33749.41323,30058.76704,20030.09594,28767.28182,29963.48271,30956.93447,27183.25574,21256.90821,35871.88697,37251.30718,26914.66839,29606.1489,16885.69674,13070.27862,29338.20932,24049.39772,21405.8712,35031.43597,25445.56079,34058.75642,22572.42249,27655.08671,19740.80961,37970.83634,38288.81123,25608.11521,22703.57869,40210.55827,16268.38981,0,25523.04806,37637.41388,35447.21339,19943.59595,43380.20601,36649.35177,18787.24877,26822.91992,18010.63457,20176.07844,16614.16625,14054.32873,25733.58366,20888.67484,0,31746.0368,20204.62718,25261.58895,22777.77653,0,16992.65298,27392.35752,12331.98818,17861.56475,32760.22644,41916.23672,30992.41347,28363.77137,24642.02325,44733.68938,37691.16546,36375.65136,24549.63639,21624.70053,0,22900.46638,30869.91792,35964.18754,0,22077.95993,29050.56446,27263.42888,24559.16749,20338.24178,27105.62352,17092.36264,0,37023.73434,31375.77679,22599.15495,20487.77027,19928.2793,23837.12108,28055.51851,15569.65433,21217.76055,18790.9962,29969.59206,0,29873.25693,23365.02775,25955.26933,33009.76667,21225.51626,19120.64755,23956.08784,30213.06435,28599.11345,38628.40261,30097.27237,28301.92567,44235.24687,24953.33907,27950.13232,36279.6134,23692.17429,17888.67945,22957.99665,23622.27904,38871.79548,41781.15717,64288.48929,26299.95476,17023.34055,27651.34395,22290.94026,27734.57725,43384.74284,37323.3511,42049.55252,26578.23406,51562.45125,25960.65328,27836.05286,25065.99601,18307.16418,22016.43627,27315.50299,23327.41951,26135.57296,20818.5349,28893.36978,57820.21239,27142.40255,22454.88614,24840.39284,30102.71988,19770.0757,28380.14803,21852.57995,19854.66371,32549.4687,18681.94375,15653.24407,24369.19756,22003.67949,26085.27733,37720.67469,42664.92333,41565.65304,25155.84303,22803.0812,18873.50355,35886.24902,27766.54239,0,28801.7197,0
CerPEd381_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20115.0479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13802.92566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14806.58889,0,0,18456.7846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10250.39783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10652.21146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11806.314,0,0,0
PE341_0,17720.07537,35924.65429,29648.42151,25865.50075,30923.2676,28017.56373,29472.53149,19733.52131,24798.22923,22175.93997,30341.79332,23205.61024,22343.93345,26855.35659,28325.74713,0,21644.71414,19762.60222,22828.31507,31025.04604,19999.45695,23469.49485,25290.14607,19602.83402,38297.7165,38929.90577,21017.75162,21583.63991,18009.40641,31479.75294,30816.49047,48439.25077,23734.11815,19103.95766,22828.51018,30967.94303,27089.16189,15909.7874,33704.78792,25241.93692,38166.4769,24808.11325,28686.59594,20050.01244,37358.26737,28277.26889,27513.23716,29947.16451,30857.43427,24669.77545,19649.94029,21153.01958,23771.97451,30186.99061,19340.82513,46043.18897,31646.42917,0,27817.03527,19024.35362,13833.50333,17895.9728,21824.41549,16740.52522,24103.28687,20217.18534,26833.58048,23854.99487,16126.92053,22665.10566,38184.49607,25197.25586,28455.93027,17822.30006,16400.8541,21250.04614,19003.91154,26332.5895,24736.55863,38381.33187,24964.34806,20450.56304,24874.72097,35900.10676,22020.24672,21142.53475,23120.60713,29446.95356,32623.5603,28533.27243,33281.47325,22278.48954,27251.70548,21306.75643,19697.96247,28418.27191,36407.91698,15651.84599,0,28935.76449,24101.42189,31810.98262,26739.35623,0,16847.21153,17073.52697,19231.03313,19784.05784,0,0,23022.45289,23184.9918,32391.35935,26702.94984,21236.44529,28827.00208,27888.31908,23616.35369,0,35986.66484,19200.37936,35002.29054,28045.51744,23277.61372,0,33890.6336,21164.83057,28071.41755,25438.27908,17389.88339,21412.57698,35253.38649,37501.63552,25016.34543,17896.91571,0,28622.80343,0,31607.61899,26732.50519,48512.24639,23453.99494,37544.08066,29156.29549,19093.16602,18522.18405,16949.20374,14400.25506,16245.39733,17267.60767,20043.30584,18473.15938,37662.2191,48131.07884,20275.11666,28253.17227,22081.37639,31917.31153,18072.92453,28882.0609,28037.16962,20479.52525,0,17866.49313,19932.87933,20016.28907,22953.13615,29216.24997,26850.45051,23263.35917,56536.99925,18305.12982,25779.87807,17444.84344,17380.21306,26761.28866,0,20745.48683,14025.47917
PE341_1,25426.39144,19297.96335,32506.3386,27535.68716,26150.24486,32123.43227,33660.49661,13688.93278,25675.98954,19911.49988,27998.21556,0,30587.73535,31098.70374,20936.41553,0,17885.1079,21168.24685,21243.33371,17947.3667,16396.11534,13913.73995,25535.19642,20800.9269,31570.95357,22387.44628,13542.3959,0,15865.32572,31359.12848,27614.52081,28342.63329,33007.48499,17587.6843,18279.49382,29164.00741,30821.76913,19975.64876,18334.99415,0,41682.74818,21746.35956,22078.1634,16242.37737,22556.50803,22858.16846,18537.59646,24289.19936,24299.2665,25100.45764,22570.22444,30363.53268,35195.3547,28728.87109,16836.50219,24977.07628,19865.64061,0,26048.24368,17596.96947,19155.41699,20420.74619,17571.05717,18200.48247,16712.79088,0,26624.52153,19667.00483,14612.04454,22003.90004,53581.06691,15466.3941,21157.26876,17236.74379,18361.13075,16657.98368,24483.15022,26952.22362,19182.50591,15936.34304,24896.38326,21622.54956,33138.4159,24539.72783,30093.72115,0,16828.56805,26636.62645,29005.4693,26873.03143,30226.03698,20965.76093,16612.3046,15627.14089,22960.48742,17978.8909,28036.54797,0,0,34852.99572,33512.70983,34387.0327,28055.79212,23216.84711,13250.11891,0,18292.17639,20446.40967,24802.21641,19406.64166,29927.58497,0,21252.87621,17653.981,0,18069.61566,32525.39978,22823.40739,29787.59885,19395.49506,22009.63661,23565.15972,31466.4119,25745.22195,16674.56983,27382.58852,15689.45404,27235.61193,19343.28296,20329.95842,0,28499.55302,43092.03149,23634.21197,0,0,20873.20652,22104.18669,0,46087.42307,0,26050.80825,36835.81581,24723.91829,21751.7147,18978.60438,17961.90853,0,20942.38998,23008.39922,0,11357.35242,35166.33713,57410.83246,12181.20188,20472.62702,11650.50688,34017.41863,15418.46093,16565.51782,26686.59775,22330.47292,0,22379.62464,0,0,20801.18858,31299.65689,20684.9634,29442.36782,30455.57961,17524.89217,23507.65671,19237.98009,20145.06008,24252.8502,0,19832.42554,0
PE340_0,16150.56154,17549.00619,17689.75167,12104.0155,26683.20222,17954.96736,25178.19299,18307.11929,20508.75513,13038.51436,31303.70782,14451.98543,17755.30176,13490.80091,19412.73888,18524.49134,11196.51542,11103.6656,14147.19231,14209.60412,11150.67059,22002.84916,24350.94769,21736.57252,15011.13482,21726.09114,10972.27936,12372.94202,12342.16806,21846.53336,15486.68061,13677.91056,0,11785.11634,11953.90496,30670.88953,22182.41077,11662.81123,20535.14322,0,21847.64534,17086.7771,18726.07576,19266.77829,23352.47534,26974.14445,20423.2024,24686.17823,24881.81834,10485.20084,29287.68981,20999.47499,22561.22102,29523.76977,13059.42394,28738.02645,23269.62404,16372.79298,0,17026.62547,16687.63862,15103.70107,15991.64826,25046.27331,16529.349,0,16974.46555,16847.01095,15801.53651,17454.13931,22543.82819,13168.8476,33249.47116,8663.644959,10017.14629,18500.32295,29536.43463,18826.07906,13062.89798,21160.46029,22092.34684,19023.31132,17725.09606,19547.80119,15866.08189,12172.64883,17210.34194,15462.24248,34345.79601,18067.46351,18891.77432,20814.30694,16137.91405,12923.24851,15683.13399,12507.37968,24909.82097,0,18459.21571,25381.71513,24549.49129,11166.04936,18679.25106,16498.00907,12112.19321,10487.59932,18827.57239,15165.12148,12494.26813,11811.0196,14389.80551,19570.41337,21349.39457,13370.4231,14078.62274,14053.59799,0,0,30993.62726,20582.65339,14454.48662,19383.17785,13353.9124,16848.73047,16039.53874,13367.57275,20825.89323,11983.91858,13592.45862,27548.29695,15126.72438,24860.4872,24745.89552,14218.32448,13009.47698,20273.10825,14813.13046,18718.40681,22244.25467,35579.9198,24044.08756,17237.92997,24139.75646,16582.68599,19958.17302,20328.02089,12941.06614,16819.55409,14015.7491,15669.42908,16605.64125,18824.87221,26313.26539,25172.92639,12172.72648,22662.22398,15842.25155,17842.9014,10627.61624,15145.48367,18247.27285,13055.1666,16394.51031,11196.43858,12889.14723,16040.37633,0,0,16627.37998,30256.90743,33290.9244,15337.16625,22054.88875,16015.76853,16624.94654,15998.23661,0,18744.19536,13310.15788
PE340_1,22797.97518,20881.35781,25479.36321,15727.49555,27293.57205,42638.22368,33504.87142,15804.51054,27513.20113,20865.76494,19741.38114,19464.17399,19976.38333,24827.90707,16924.62635,23578.44459,17193.18154,0,33794.76258,17798.69805,15894.16253,25164.60996,24258.90555,20152.05488,24555.25951,40597.83694,16504.18116,13225.73658,22535.1504,23716.54761,26074.83665,24537.8572,30622.23724,19716.82117,26271.74887,27527.0111,35290.53514,20169.51482,17979.44516,17313.55062,20030.12976,19563.28295,21029.21305,24617.5391,23628.65096,33106.89746,22707.80958,22965.45872,35270.58003,28462.21393,22067.97079,28351.07042,21141.34395,28881.47095,0,32311.74579,20983.71154,19203.12917,23845.39372,27964.73442,15505.63998,16048.07408,13328.41411,0,0,0,0,22049.78232,17495.59717,35667.59472,35402.66381,19242.74161,30037.32961,12937.6906,13708.14893,23188.56825,20418.29569,44843.30389,17238.14266,23369.13397,22379.56614,23391.92787,32282.18482,0,40375.36211,0,0,23917.29062,18414.56227,0,27663.00051,17573.34264,0,17731.19015,0,23039.42272,30536.93367,0,36515.79436,34360.3304,0,23427.50227,25098.7638,22864.35726,0,16866.9165,16926.55426,15810.61061,21470.97783,0,37463.94399,25668.75474,25980.13374,0,23537.52916,17290.70835,25211.99569,21214.83372,27837.97538,32456.41229,19817.44072,22289.65191,0,20480.90699,0,20669.47952,0,16886.70082,23093.22958,15939.4326,20411.84713,23041.48689,28926.29961,13964.08495,17164.61869,17234.30229,0,23950.50028,30672.93747,25042.80339,51800.45932,19811.59174,37147.68006,0,16276.90027,22698.48284,18349.90419,22682.04594,0,16085.09133,0,25739.44245,30420.93654,0,27913.77505,16148.83257,0,40356.08829,18574.91422,32916.82175,17571.10773,17543.78219,21926.71502,17080.96304,18339.18083,19253.55386,17167.68854,25600.64413,23139.76786,19532.83257,31331.10088,19147.28039,21898.29448,20177.23504,19955.91372,19958.07053,0,38402.77583,13723.88026
PE340_2,0,19807.88433,0,0,17972.40034,19699.6911,0,21454.98518,0,0,23070.46266,12903.55707,15648.9871,0,0,0,0,0,16003.99149,0,10975.81142,15630.90831,0,0,0,0,0,0,0,18194.97697,20332.20338,0,0,0,11945.09265,19449.5589,0,0,14555.90132,0,0,0,0,0,21520.69862,26713.28871,0,0,0,0,24228.51938,0,17289.18594,0,14648.53543,17627.48442,17246.85748,0,15822.67056,0,12730.77589,0,13960.88473,0,0,0,0,15074.588,0,0,0,0,15497.6703,14094.63839,0,0,22255.05254,20441.04991,0,17635.94661,0,17508.47167,16229.37526,0,0,0,0,0,0,21690.88937,19678.44947,16051.63219,0,15538.45977,13405.86355,0,22959.38137,0,0,0,11891.03875,18017.68636,0,0,0,0,0,0,0,0,0,0,0,18495.21842,0,13658.32928,0,0,0,0,12231.64066,0,24524.05969,0,0,0,0,0,18323.64266,19580.32285,0,0,0,12276.01726,0,0,0,14175.176,0,0,0,0,0,0,0,14495.96379,0,0,0,0,18342.7834,12083.33246,23307.29849,0,0,0,0,0,0,0,0,0,16212.65178,0,0,0,13422.21474,24185.65733,18318.76737,0,0,13211.11289,0,0,0,0,0,0,0
