Measurements/Samples, Spot 160466, Spot 160500, Spot 160501, Spot 160502, Spot 160503, Spot 160504, Spot 160505, Spot 160506, Spot 160507, Spot 160508, Spot 160509, Spot 160510, Spot 160511, Spot 160512, Spot 160540, Spot 160541, Spot 160542, Spot 160543, Spot 160544, Spot 160545, Spot 160546, Spot 160547, Spot 160548, Spot 160549, Spot 160550, Spot 160551, Spot 160552, Spot 160553, Spot 160554, Spot 160555, Spot 160556, Spot 160557, Spot 160558, Spot 160559, Spot 160585, Spot 160586, Spot 160587, Spot 160588, Spot 160589, Spot 160590, Spot 160591, Spot 160603, Spot 160604, Spot 160605, Spot 160606, Spot 160607, Spot 160610, Spot 160611, Spot 160612, Spot 160613, Spot 160633, Spot 160634, Spot 160635, Spot 160636, Spot 160660, Spot 160661, Spot 160662, Spot 160663, Spot 160664, Spot 160665, Spot 160666, Spot 160685, Spot 160686, Spot 160687, Spot 160688, Spot 160718, Spot 160719, Spot 160720, Spot 160721, Spot 160722, Spot 160723, Spot 160724, Spot 160725, Spot 160742, Spot 160743, Spot 160779, Spot 160780, Spot 160781, Spot 160782, Spot 160783, Spot 160784, Spot 160802, Spot 160803, Spot 160804, Spot 160845, Spot 160846, Spot 160847, Spot 160848, Spot 160866, Spot 160867, Spot 160868, Spot 160913, Spot 160914, Spot 160915, Spot 160916, Spot 160934, Spot 160935, Spot 160936, Spot 160984, Spot 160985, Spot 160986, Spot 160987, Spot 161005, Spot 161006, Spot 161007, Spot 161058, Spot 161059, Spot 161060, Spot 161061, Spot 161079, Spot 161080, Spot 161135, Spot 161136, Spot 161156, Spot 161157, Spot 161214, Spot 161215, Spot 161237, Spot 161238, Spot 161297, Spot 161321, Spot 161322, Spot 161323, Spot 161408, Spot 161409, Spot 161498, Spot 161499, Spot 161589, Spot 161590, Spot 161681, Spot 161682, Spot 161683, Spot 161774, Spot 161775, Spot 161776, Spot 161869, Spot 161870, Spot 161871, Spot 161966, Spot 161967, Spot 161968, Spot 162000, Spot 162006, Spot 162066, Spot 162067, Spot 162068, Spot 162107, Spot 162166, Spot 162167, Spot 162168, Spot 162265, Spot 162266, Spot 162267, Spot 162268, Spot 162365, Spot 162366, Spot 162367, Spot 162406, Spot 162464, Spot 162468, Spot 162496, Spot 162509, Spot 162564, Spot 162565, Spot 162566, Spot 162567, Spot 162612, Spot 162667, Spot 162668, Spot 162669, Spot 163105, Spot 163130, Spot 163207, Spot 163211, Spot 163831
PI364_2,941586.0945,1085554.551,1098577.338,1192585.723,1138906.372,1148400.183,1290472.475,1130401.312,1097134.335,1191063.533,1258268.915,1406929.363,1660478.319,806167.1367,862369.8731,654364.8927,728602.6257,1507534.017,1122290.769,1079652.77,724915.7526,734331.7708,810768.6136,752335.8175,896325.5257,698155.4239,1667197.162,804895.7101,1412470.131,1083454.014,1258816.839,1049350.879,712620.0531,844918.2591,968689.0843,651043.7859,1159691.398,676116.9327,739967.4786,1221529.708,675077.2309,603284.0195,788631.4036,932990.4237,1134391.46,1068473.135,1186761.379,1527778.825,1428051.596,683708.6196,1014343.797,799428.0314,1838605.787,821069.7439,1177674.249,1245746.643,920417.8107,1181011.576,900988.9639,1001129.519,1004100.953,808326.6424,1088169.793,750625.4645,749217.8048,979372.4346,1083418.369,1147192.819,1021162.747,860705.353,909108.5681,1303894.911,929854.2014,947305.8183,758694.4536,1284318.837,1153671.786,967732.2221,944064.4709,1291045.255,1093181.689,1144440.402,1511807.645,1149445.536,703000.4051,1266892.687,1021187.08,701622.1015,754841.8304,744042.0708,1043997.03,650778.8752,706260.178,884764.8896,1076247.724,828019.5898,1124640.84,827610.2815,967185.8324,887726.1359,858606.3043,836659.42,1193729.913,958939.9849,858612.8001,860693.8679,876490.0323,1269852.613,600717.4691,789847.5553,1398503.757,585257.7792,820976.0222,1313789.829,854885.7976,797275.2696,1256699.86,750624.664,818409.0369,997294.8372,887286.5126,960946.3301,991224.5831,1259390.192,1384535.94,887652.7418,1097400.638,887428.6121,1260795.714,1845021.072,1028842.33,680014.7268,985222.4381,752964.4313,890237.6034,870218.1278,672437.1219,863837.1533,898016.7017,1027518.077,894785.4894,440082.8178,456910.6042,57604.74846,974982.3486,982961.9499,473608.0047,926985.6854,811927.6379,899746.9717,937012.6999,1101246.026,732665.0215,22655.54717,1005661.851,845736.2516,814202.9037,428058.1979,650264.2477,1341294.977,571415.1144,755175.0583,705715.1154,1331117.467,782585.7912,1029453.216,422443.9425,660738.5812,850055.7706,822630.9793,461611.4667,426958.6731,350592.9014,768517.9557,626844.6778
PI364_3,531229.3169,433025.5929,422716.0367,554806.9657,572314.9488,449552.6927,656022.372,513706.1957,517930.3887,500276.9297,501439.6912,572374.8997,653135.8345,383904.3027,414253.0335,320632.7232,272800.7999,628305.0127,675835.3873,447018.7385,338610.9251,451459.4442,431365.7726,350204.7444,363074.5913,297835.8209,731483.2619,368199.7893,652435.9432,478387.1298,667168.685,480355.4405,304024.9067,398871.1466,450819.8154,346482.5909,473345.4327,265966.3582,365971.4622,516648.4836,270972.7745,268765.9341,339743.132,444311.6486,615590.4284,545726.0404,503755.1989,682966.8079,625863.4461,288729.5609,580628.8899,414439.6124,753017.149,437618.7415,538375.006,569509.0026,510190.4764,575944.3099,449794.1839,481653.8831,387061.8378,456379.0309,459701.0351,360582.4211,341054.5138,441415.038,432723.0066,540131.129,568689.7521,526681.2158,420526.6545,679143.503,456658.6823,498071.8284,372945.5141,560055.9286,366455.8753,468878.6254,595930.6472,512778.7771,616769.9837,493964.4195,746017.1908,643109.0569,282172.7418,579105.8209,519274.9578,340603.3366,357276.3378,291692.7267,568511.4759,349095.5006,356981.8133,381706.8735,493076.6081,406439.8481,499353.0338,433311.7925,501975.0907,581410.8078,356925.8094,348511.1899,585359.6322,351266.0719,571573.9445,367433.907,378006.4095,682633.5897,224237.0108,600327.096,867329.4489,381601.0896,446132.4909,595662.289,576246.3904,297118.4925,595775.0243,366972.7429,418799.9479,615981.7679,377285.0436,446651.0431,498060.0614,538862.8772,618991.8753,495653.8647,503146.016,385224.688,713935.1508,714317.2074,429090.631,339255.787,476597.7834,409234.6003,535512.7457,362268.1906,310381.5825,353897.0654,416356.2938,494375.4572,417429.3358,202001.6856,212292.8551,19980.78611,385019.9368,477761.4186,221375.877,421872.1189,422018.0465,327636.2267,320105.8915,490463.3966,394291.3138,7509.385376,533730.2582,447770.259,358065.6024,226096.9205,268948.9857,650073.2128,248354.0869,401054.2593,288500.0044,609903.3091,417454.3903,446740.5778,169050.4502,318460.9796,396527.3701,378602.1617,193019.302,141169.4654,147271.8135,392790.5992,359568.5338
SHexCer402_0,147789.1398,246111.675,161739.9494,488968.9954,422808.9754,396110.2683,194665.1953,265822.4487,202274.4598,151064.2557,164055.225,224415.3328,293082.1896,143755.1789,213993.434,132882.4948,148757.3217,251686.1585,176582.6991,215868.0319,222833.5201,194737.491,336270.5221,138960.1437,225429.9154,90028.18195,0,0,106781.8154,93128.04682,199662.2671,279884.8275,173038.3154,233529.8515,258414.2812,145943.899,223955.8387,148791.767,187583.8392,101147.7393,0,77966.32722,141332.202,155679.9076,279500.697,114395.9159,521733.784,341532.3011,254219.8324,120300.5364,546995.2764,212490.9025,421011.0226,167526.7886,291005.5375,108309.9142,216642.523,278625.7603,210322.3011,276733.2459,384251.8915,197507.7037,339315.7967,450959.5919,185358.2784,135184.5551,387624.6576,200952.0942,101137.4135,176031.3784,159017.439,133519.1238,129304.5067,250986.5837,399980.1277,278630.2455,129213.9214,246358.4252,168045.455,324890.54,113286.7343,165752.563,329728.801,97818.62948,58143.9932,277592.8104,223875.1919,154706.3408,192286.9837,72065.86261,403782.2025,169372.2544,152932.0023,285832.7173,195637.3309,114738.5065,282847.6312,60481.63182,233184.578,313395.9684,241376.6468,199335.8555,286130.8683,220573.176,110430.9036,129537.2542,227748.5295,140286.917,231007.2506,0,275155.0169,174103.0307,203112.4242,313683.4418,536159.95,0,284601.0574,119314.5682,197975.2896,362726.3323,106279.7867,0,246966.2511,531598.9814,173091.8884,577973.3875,390064.9463,202713.8049,305572.3429,452040.3153,194862.0662,85413.85254,373378.1963,242753.6847,253806.2794,325352.3506,248126.5689,191229.9772,215432.2581,384524.8946,150591.191,76436.24039,89563.78705,21794.77915,191671.9541,245655.5964,292694.8087,230220.5049,162014.7757,206438.4964,203696.1786,298974.1712,183668.8709,3597.438275,336722.8628,353220.6502,83966.39491,212601.5159,301160.3798,497300.6943,199944.8386,246921.3507,229404.8444,561038.3796,376558.5495,285134.7499,122008.6572,369878.2262,242462.1888,222691.5467,100118.2,130031.9563,81354.59367,449004.1232,93801.35366
SHexCer402_1,113397.6289,214519.9455,119656.1261,244669.6234,255077.2408,213409.9546,168453.6657,157693.475,90018.43585,92008.13932,87342.01107,0,120247.4484,81423.88773,87288.74391,81934.20962,113819.6652,149253.8014,0,0,115436.2031,110107.0753,183852.2201,64022.88694,155493.3249,0,0,0,90010.96587,50855.1232,134822.762,167621.3245,106372.3346,130182.9768,126647.3511,92934.36586,0,70112.46209,85282.25246,0,54725.15445,0,120818.4097,82020.4304,111759.2707,0,207968.0904,153605.0812,180413.7712,54773.54995,348451.6447,137298.1478,177464.5288,79025.88105,215229.7911,60543.38511,122514.0767,0,0,176643.4857,209780.7701,142077.2697,153825.0721,276796.0505,89823.94266,0,185205.2087,141910.2084,0,139002.5574,147587.6908,0,60503.78997,0,194005.8841,156543.9337,0,149421.0566,89000.21061,163580.6985,102853.0004,99211.7878,189893.9844,0,63584.17177,117286.3139,122926.3683,102849.6661,0,87352.00963,226409.0362,116383.5587,84624.78106,139790.7152,133758.7795,0,124976.1592,0,142074.5307,197935.6603,166241.3859,91427.92185,140733.368,154848.8148,82006.179,0,171726.8987,141708.4714,105241.6938,0,121025.7674,132842.6112,108343.0711,272220.7766,251982.0276,0,137685.966,77629.8093,124702.9264,213352.5049,93248.75637,77648.98657,131791.0736,342031.7045,108756.8563,254436.1885,195382.0607,137342.4157,200253.8185,321032.8994,135225.6305,60761.93758,168227.9786,150286.586,145409.6005,177341.4989,139747.0574,88158.40827,119069.3163,158032.8401,67127.45376,55908.8173,77522.69316,8268.966176,56212.70579,145541.1096,193579.4669,109831.8309,89386.48169,89985.39927,102233.0309,169157.5216,118135.2648,0,178077.7449,232398.8177,82972.26918,100300.8472,212191.409,356159.1917,101532.5435,156398.1221,91260.2148,264930.5718,215384.5059,158689.8038,43567.83428,204207.5689,121179.1964,154213.6835,70727.77567,95477.87646,50903.96744,295928.5869,85678.99625
PICer401_0,413697.4125,392314.0216,275304.8512,790137.2088,819597.9972,727204.7188,511795.2853,640863.6117,301653.2595,370388.7572,319360.8474,295056.3438,542030.8992,213430.587,355144.2037,226669.76,273939.4755,415592.1906,390386.0955,307848.8139,388926.8475,294617.6436,609304.6635,264405.2871,568781.6266,190213.1148,0,71088.16691,203871.1692,116382.1505,373793.7835,409122.0794,397982.8709,442563.7229,482111.9385,267371.7451,390955.6862,259824.1028,372500.3112,299559.7451,168410.7215,87873.38924,180124.0099,226485.0196,373111.2662,184235.7534,950497.3418,928223.7192,511759.9556,165896.2181,1046760.01,339047.4354,720970.8136,248064.1138,660302.2256,183059.1163,258576.1332,480066.5316,351396.3748,537131.2326,696519.1831,384258.5978,394430.7066,810867.7553,297853.2039,229316.343,636402.2555,438136.8398,218218.2002,284851.5905,299222.5302,200465.2061,263819.5934,389427.7434,748756.1178,322454.364,336675.6241,519381.4384,300471.6816,519068.8962,348888.0799,403949.5673,539600.24,173566.2156,247202.7853,426192.4156,411706.7426,337468.8816,257058.9813,135997.9514,1149840.601,335505.7227,362329.2052,458904.8688,283146.1779,267188.759,480009.1682,90166.49314,543489.1858,497260.9532,384919.573,365961.453,363299.1563,490707.2492,164992.7245,174858.6949,524930.32,401568.2392,325198.0264,289468.2009,469902.7623,323386.8585,364493.9282,579564.9749,1052167.489,95948.72426,426454.3121,203757.2244,384634.3278,456956.5506,258646.7014,255836.2253,521550.8642,971640.5846,251349.7776,969469.1237,673904.9948,384838.4037,592818.2419,1306658.506,420730.0337,141404.4711,538991.8919,445735.6503,285139.7239,641671.1265,439288.3105,358088.4302,448655.9351,706874.697,246967.2389,173039.1092,130245.1356,46641.65965,450875.893,506078.2502,474175.4627,380882.7208,334726.7884,385850.8621,456737.5053,609780.4597,436484.309,10645.31036,704268.5333,799324.0786,232297.2857,391288.929,593301.1691,1126657.959,318776.1366,365063.4457,423851.3531,1251398.317,759883.6566,474023.5468,182901.3197,720986.3707,466886.1193,514131.8839,195687.4268,353841.6102,132418.4008,1089308.803,172802.7704
PICer401_1,215994.871,137654.7774,89347.71354,315219.815,386764.5165,391438.8115,272117.8407,263779.9687,170613.5886,212691.3029,166232.0678,230248.9228,279437.2667,113710.7311,252646.5797,144098.7371,120378.6202,249065.2987,253180.053,141378.1512,163607.4798,154141.5141,264505.8636,139517.9132,312777.5164,134437.3656,0,0,147705.0902,53194.2821,154284.2072,259164.1437,172427.4932,236199.6502,259156.5882,135477.0698,216995.3419,187626.7581,170312.2728,151538.3126,91008.51711,53212.36499,136693.3253,155426.3236,240483.1203,130697.2754,530102.2052,392298.0575,271134.7422,106252.271,371166.506,190501.8882,296626.8397,139565.7934,402586.664,61654.31516,180780.1173,279865.9936,149282.3764,228510.781,294928.634,216457.0078,165107.1307,345524.6518,148954.4781,159283.9481,352531.5413,285622.1605,153874.99,150672.3781,173929.422,0,151131.6774,168116.0235,355687.6427,306632.3619,141834.3046,266908.2573,138978.8146,376414.5677,117562.8331,125307.2122,356975.1563,122996.0879,125913.8486,229929.4856,201598.9984,168910.8975,165002.7258,58572.49872,495165.0504,153018.3319,229805.2571,276415.9215,173145.8899,179124.8058,400324.9347,64969.59139,273402.2677,371643.8547,162770.188,160752.284,221466.637,208018.7973,100635.7964,136561.9853,304236.1871,204639.8947,177150.041,178184.2826,345598.7978,213320.7861,205966.5547,358374.592,492162.9256,0,196601.2102,129199.4393,260736.4985,315728.2579,169528.488,144617.3139,249306.246,566733.6062,150364.1847,507118.2713,268940.9649,198357.7981,326999.2073,678517.7765,237481.0437,85220.04134,326848.7149,250959.7178,174768.136,282807.8763,206557.759,172116.3606,263712.7163,334452.067,118726.353,80385.57598,79761.67991,24312.12485,196427.7182,253276.3284,352688.7112,205635.455,212625.8723,211257.0388,209847.7538,339038.2323,228611.9661,6770.76448,354576.8476,476870.1229,109536.128,193811.0048,347606.298,611066.3503,191066.278,243421.7507,220415.9905,549474.6053,385268.6749,318052.9799,115085.2207,382073.3539,257363.4729,249641.2993,105222.5266,124936.0765,88842.6438,385658.9672,93055.4186
PICer401_2,72658.91843,0,84003.13446,91916.6127,68022.82413,129069.7162,0,92951.72218,0,0,0,0,0,0,0,0,0,0,0,0,48752.88775,0,104468.288,44221.66304,86905.86547,0,0,0,0,0,0,0,0,0,100523.9596,68002.22575,0,59132.51294,57726.33698,0,0,0,0,0,0,0,0,0,0,78546.00031,112846.8626,0,0,51391.09079,0,0,0,0,0,65341.42803,0,0,0,92739.19152,0,56360.68727,0,0,0,0,0,0,0,0,0,0,104736.6304,0,0,72663.95554,0,0,122543.2995,0,45116.20465,0,78817.56958,0,0,64740.79422,0,0,0,0,0,0,0,0,104399.8477,93900.9823,53191.19445,60420.0516,81969.01105,69650.83309,0,0,68741.20127,0,0,0,0,65156.58583,46512.82755,0,100634.3106,0,0,0,75698.59592,89469.8989,0,0,0,128442.9104,0,169644.3689,142055.8793,0,0,218368.6778,54556.3713,0,80322.91622,57878.77286,0,104918.6508,0,0,0,90543.05404,0,0,0,0,63592.73146,0,100792.7705,86713.36922,42939.27192,60654.65025,69622.01331,95561.49019,0,0,0,129528.661,35268.29157,52375.17603,85254.43656,184238.8823,0,0,54030.89667,0,112273.4613,0,0,129008.8621,0,56236.36945,0,58339.092,0,130138.1249,0
PIO362_0,82548.36297,165789.442,106892.2481,204030.739,0,154408.899,160568.4426,143231.8307,98849.04697,0,129266.5163,0,0,75909.42047,102299.4648,106513.4906,138319.211,239537.5322,158678.9661,99268.70429,109607.4761,0,103090.6395,80485.82772,92791.1296,51522.66511,0,0,82154.55909,49308.57365,143089.6147,122745.9284,62736.74785,99672.16779,178106.8329,73023.89153,0,111094.6589,100720.4166,158140.5697,78603.76041,49199.05093,140637.6061,112136.6239,109407.2474,104269.4415,170452.4771,137285.2489,0,72435.05451,213293.6673,136036.3378,319541.3912,99111.77854,91436.0737,54341.39537,97259.36941,308181.236,132864.8297,110969.2205,0,0,139420.0118,171905.6062,108662.6603,59587.29466,122686.0618,90971.55571,0,126969.7309,88713.53268,0,95401.69195,0,0,0,0,148388.9649,118526.0495,124459.5509,120543.0234,125071.3283,0,0,98454.89619,119499.9301,157662.497,0,0,48222.28408,0,47190.04622,76286.50384,120116.0429,125868.1446,135350.7177,158960.2948,0,113949.5941,232456.998,171912.7774,75520.03234,124538.5417,111910.8224,0,80162.36802,83055.42034,0,82937.01098,177963.3686,0,157299.1449,86778.58168,153669.4868,179664.6862,0,166447.1855,73163.36245,101308.3051,187393.6334,66118.39736,136024.8115,0,349076.228,0,285677.1487,212869.2329,106238.4314,222828.3784,254487.0378,125253.0889,0,68496.23182,0,0,144500.5408,89210.50847,104780.1532,85680.77275,165074.3067,66700.08314,59600.47156,51608.71387,0,62867.99583,0,160923.5108,66005.16424,78481.81247,68193.61314,115081.2654,182077.2176,90581.72409,0,115142.6139,0,56999.22951,75984.94424,79431.67133,211128.7308,81723.27832,89758.67764,66604.49654,182978.8759,0,0,43198.17906,0,0,100443.4818,95171.37522,76960.80242,68278.00681,215292.8926,134377.8047
PIO362_1,80865.14582,108290.3087,96072.22203,138717.566,85190.60078,103678.7525,103367.6483,0,78742.62558,0,104033.9239,89474.10769,0,54823.83174,62887.13465,55033.48803,0,0,118945.9937,0,0,0,74233.57179,66498.5618,0,0,0,0,99450.41552,0,128544.8897,154389.6881,0,81254.42991,125761.2885,0,0,62526.93968,50117.71005,0,68517.03138,0,84375.54454,90067.63178,108366.1874,0,0,0,0,55366.56086,172369.973,108910.1399,241020.4371,71348.54323,84417.32735,0,175004.6747,223373.7947,81074.50632,0,0,0,152325.09,78559.03187,61154.98148,0,0,0,0,0,63482.60117,0,58376.58132,0,0,0,0,70956.75176,90005.04168,0,0,111447.1781,0,0,68942.85064,0,89259.91318,0,0,65732.67811,0,0,0,131627.0463,79290.36322,69300.16526,151492.989,0,0,95140.25024,94878.09822,90822.78348,85739.49335,123578.9461,73156.53503,0,120462.1394,0,77063.71798,0,111341.3836,92518.41936,82459.33803,157051.1558,116170.3048,0,0,87445.72346,80146.01653,100029.8492,73837.23214,86074.34351,0,242946.1601,0,268320.3257,0,84774.68901,0,130601.8906,68326.28579,0,91526.98721,63814.21287,94052.97377,0,53686.92794,0,0,100474.6947,0,41292.64487,52060.30254,0,0,0,87193.07924,45034.68377,61389.42388,43525.65533,67237.12035,134043.6376,50779.22571,0,130874.3444,0,0,0,0,155560.537,71633.81117,0,0,0,0,0,33916.99197,76682.71727,0,56520.44345,0,68183.37296,0,166072.1349,86958.22177
PIO362_2,0,0,65733.83703,0,0,0,66707.59261,0,0,0,0,0,0,0,0,0,48562.89209,0,0,0,0,0,0,0,58531.11426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124052.6912,0,0,0,0,120351.3585,0,0,0,0,0,0,61517.49164,0,0,75491.99625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78011.6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49109.01235,0,0,110130.2738,0,0,0,0,93057.21811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31509.83733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PG4412_0,146522.5106,173234.6928,213566.9569,447957.5474,250280.7572,344590.2803,443428.0937,287649.2508,249445.9281,298249.8159,245161.2499,298793.2811,304581.755,168232.1928,227318.0629,209076.9089,390285.9545,539020.6239,669877.7917,428264.6692,287307.003,308897.7031,363682.4952,236100.1648,413938.9326,326295.7781,871871.1041,274641.8653,433336.539,308572.7499,603696.3156,400468.4685,184829.3167,141302.8901,162998.5354,301856.1656,495561.6913,218258.1727,219017.9655,254689.4871,193095.3711,198978.1369,211661.4135,283503.2969,547575.6969,509447.3099,455744.3984,654930.7722,353718.0716,145690.4353,388334.3829,331685.04,627433.7465,310806.9098,412853.0144,414398.3672,455428.0529,501455.1374,265863.2659,315850.1063,240562.4594,236254.2026,411617.6999,314070.6164,281758.346,426294.6841,316129.9661,486669.9583,486989.5321,348107.0941,221295.6217,389689.6335,174419.8806,313589.4654,388537.3894,295864.5946,350793.6868,382333.0464,492437.4248,317382.3165,340410.9876,337729.9549,528929.2251,371539.376,233429.2081,305781.0776,245423.1814,250911.5925,169707.4645,332290.7088,285224.6209,199394.5904,282309.6167,267461.1202,175917.3308,222810.4379,509311.4801,403122.8276,278199.5777,399707.9485,242897.8863,155112.1043,382888.824,449808.9194,330288.5603,271507.9095,353282.6394,305049.2548,107438.6458,470542.7379,409367.7063,237215.5288,247330.6641,351326.4935,409939.0294,181277.4472,384090.3524,213434.0182,328582.7632,274824.1089,166477.6645,330937.0224,259502.7072,246897.1154,612421.9607,299585.3639,543138.9066,217177.6594,401615.8689,275018.9556,315530.6657,93802.63498,235276.9209,291446.9624,237894.4781,158229.5119,226847.1791,214906.4803,126454.0837,320955.1023,291542.5384,349616.8959,499984.2841,0,166963.445,442884.0245,187535.5075,253889.3757,294577.9364,243659.6255,201326.7218,293901.6428,263345.928,5051.123163,326782.9576,320247.725,206026.6511,56092.38362,126993.0679,389572.0724,91478.53416,387937.7846,62546.82997,311455.6652,260723.2625,318595.5417,241981.1114,210038.7345,294046.3682,177164.9297,173415.506,284443.6849,84093.8715,290883.7487,438754.2115
PG4412_1,101125.2971,193385.3743,178594.0996,348770.7998,216596.372,302285.7859,324730.0855,254962.4794,272786.5161,282351.2872,263564.3681,276434.0648,342625.9091,96112.28034,203571.6315,152945.6,314321.3901,499545.4784,540573.5234,392218.6263,313289.2863,245874.1196,284179.5409,198083.1974,263758.8289,287336.6127,664887.027,330402.0414,496199.3512,344283.7107,469294.0798,360970.404,160402.2222,220681.4538,145520.1108,237751.5696,409971.8321,199426.6923,202545.5657,237224.9114,148900.5787,191322.635,125967.1248,270504.4971,339946.8591,452462.5798,441059.2239,540789.809,333654.8945,152238.25,311995.8752,299096.7287,425426.2834,286232.1923,322672.4832,442832.6578,468174.5503,420303.791,240290.6225,318873.3958,196052.6937,223964.5993,431609.6342,238888.1483,237139.1893,336615.9486,267947.22,427715.5613,371829.8509,380537.7723,211424.4612,233457.2869,106602.5856,275101.8519,379752.2234,306882.3034,311974.3726,278716.2587,406559.1852,370281.7191,261956.7493,207540.0951,365989.6124,329157.9906,199026.0031,350259.4128,263782.8016,222289.5,158429.3685,263950.3609,239790.2425,150647.899,267613.1604,160968.5545,198269.138,192614.5973,608119.4068,370037.3026,184217.3569,347312.1847,181075.7965,158497.1947,295249.0843,373878.495,365679.9472,243797.9908,280531.1074,274226.2687,76202.96488,354506.1979,494674.6084,270414.3703,160241.7475,221659.8535,430548.1856,189801.6755,360915.2709,151815.8705,262675.7208,234797.6129,186983.7225,183800.2136,267366.5763,248253.4207,419073.714,213747.3452,564619.2533,186815.512,343630.6903,249942.1945,253101.753,74219.9124,185475.6126,231426.0639,277309.1986,143785.585,215462.0895,178675.7499,123577.951,204372.5407,273124.8739,354012.7941,338605.7578,0,176353.9439,461375.0384,192594.4025,220477.3359,208935.7063,212678.8272,171613.0629,223374.461,218653.5818,4683.38547,300867.3839,332495.736,180488.3153,68306.25492,83439.41903,244306.6267,117356.431,345319.9999,64236.37482,254429.7416,202097.9703,405851.3179,187531.8757,182530.3088,257143.0595,166236.2921,106425.1684,215256.7224,57210.1861,250953.2534,417822.4646
PG4412_2,0,93204.67502,0,171618.4143,134498.86,166382.822,166190.0703,112773.1233,105816.4117,122949.0794,126604.3353,112031.2358,212713.6775,77202.50859,61112.28404,121510.5776,142227.7395,228187.4989,270733.9621,170407.4268,101250.7016,83786.90262,119344.5215,59730.45936,145782.0502,111700.0841,300939.4821,143553.7241,186210.1415,92069.96911,214730.7202,163751.0683,47413.50544,0,0,123029.252,0,115732.2413,75984.54778,159583.7963,80818.73368,60051.55514,96558.50513,172097.4415,141424.4271,214043.5113,204330.7527,167118.3982,162073.5946,0,164534.3945,133081.7994,235649.3103,96890.51909,138760.3321,189760.7261,214046.9998,186195.7383,123375.3538,91054.88266,123678.6275,108539.9909,187393.8394,126724.9964,121660.9837,137715.4297,175326.0259,314513.5253,219985.9322,191438.5083,110096.2474,156719.2116,66770.67638,136995.3377,148816.8901,159428.4842,142830.4183,91610.18545,175736.6385,183062.0847,131536.4018,163232.0928,173623.8659,190901.0305,143560.694,152143.9306,90800.0698,90869.02762,0,162233.7591,170381.9534,61194.19836,105413.535,90827.20075,0,97114.73437,283952.7967,149586.9502,0,179695.6602,93685.70652,0,123467.5119,156108.4113,134001.3552,125429.8333,110147.5603,0,0,171914.5199,230019.4876,100817.4267,63649.10979,190989.4862,153724.2566,78165.10773,183743.1563,94055.49179,109397.1459,90623.18387,0,121544.4618,91999.02269,161602.1637,263073.5652,93523.20071,212691.8248,94361.67338,161987.2174,207185.7954,93895.59744,0,74948.87989,121816.7226,105193.9666,0,117303.671,117586.8945,81739.21438,88940.43836,120448.0946,158556.7092,208889.5818,0,83319.86065,250145.0477,107964.1149,97408.99276,97071.01069,76181.47437,0,151072.7398,146515.5433,2218.983085,162353.1787,127167.1063,59575.86863,0,0,0,65447.45098,130972.5068,46575.91217,0,103098.7098,110521.0543,113156.299,86514.56389,148144.6412,107532.1247,0,101564.7826,53745.96548,130357.7795,166663.4203
