Measurements/Samples, Spot 64867, Spot 64868, Spot 64919, Spot 64920, Spot 64921, Spot 64922, Spot 64923, Spot 64924, Spot 64925, Spot 64926, Spot 64927, Spot 64928, Spot 64975, Spot 64976, Spot 64977, Spot 64978, Spot 64979, Spot 64980, Spot 64986, Spot 64987, Spot 64988, Spot 64989, Spot 65033, Spot 65034, Spot 65035, Spot 65036, Spot 65048, Spot 65049, Spot 65050, Spot 65093, Spot 65094, Spot 65095, Spot 65096, Spot 65111, Spot 65112, Spot 65154, Spot 65155, Spot 65156, Spot 65157, Spot 65176, Spot 65177, Spot 65178, Spot 65218, Spot 65219, Spot 65220, Spot 65221, Spot 65222, Spot 65243, Spot 65244, Spot 65245, Spot 65284, Spot 65285, Spot 65286, Spot 65312, Spot 65313, Spot 65314, Spot 65351, Spot 65352, Spot 65353, Spot 65383, Spot 65384, Spot 65385, Spot 65420, Spot 65421, Spot 65422, Spot 65455, Spot 65456, Spot 65492, Spot 65493, Spot 65494, Spot 65529, Spot 65530, Spot 65531, Spot 65565, Spot 65566, Spot 65605, Spot 65606, Spot 65639, Spot 65640, Spot 65641, Spot 65682, Spot 65683, Spot 65717, Spot 65718, Spot 65761, Spot 65762, Spot 65794, Spot 65795, Spot 65841, Spot 65842, Spot 65874, Spot 65875, Spot 65923, Spot 65924, Spot 65956, Spot 65957, Spot 65958, Spot 66007, Spot 66008, Spot 66009, Spot 66041, Spot 66093, Spot 66094, Spot 66127, Spot 66128, Spot 66181, Spot 66182, Spot 66213, Spot 66214, Spot 66270, Spot 66271, Spot 66303, Spot 66361, Spot 66362, Spot 66394, Spot 66395, Spot 66454, Spot 66455, Spot 66487, Spot 66488, Spot 66582, Spot 66583, Spot 66584, Spot 66680, Spot 66681, Spot 66779, Spot 66780, Spot 66781, Spot 66880, Spot 66881, Spot 66882, Spot 66983, Spot 66984, Spot 67088, Spot 67089, Spot 67195, Spot 67303, Spot 67304, Spot 67414, Spot 67415, Spot 67527, Spot 67528, Spot 67529, Spot 67641, Spot 67642, Spot 67643, Spot 67756, Spot 67757, Spot 67870, Spot 67871, Spot 67872, Spot 67987, Spot 67988, Spot 68104, Spot 68105, Spot 68106, Spot 68223, Spot 68224, Spot 68225, Spot 68344, Spot 68345, Spot 68346, Spot 68468, Spot 68469, Spot 68470, Spot 68593, Spot 68594, Spot 68595, Spot 68720, Spot 68721, Spot 68722, Spot 68848, Spot 68849, Spot 68850, Spot 68851, Spot 68978, Spot 68979, Spot 68980, Spot 68981, Spot 69112, Spot 69113, Spot 69114, Spot 69115, Spot 69116, Spot 69246, Spot 69247, Spot 69248, Spot 69249, Spot 69381, Spot 69382, Spot 69383, Spot 69384, Spot 69516, Spot 69517, Spot 69518, Spot 69519, Spot 69653, Spot 69654, Spot 69655, Spot 69790, Spot 69791, Spot 69927, Spot 69928, Spot 69929, Spot 70067, Spot 70484,average
PS443_1,470167.6468,658262.5556,360068.9452,606552.7407,372584.6325,382397.2296,431583.1826,396944.642,268335.071,456924.2736,598620.2277,1049870.166,322623.1719,414489.8442,935489.8954,304445.8501,366697.062,293573.3847,582886.7208,358735.9284,355162.2438,441134.4916,856007.429,456796.4795,374787.0794,476361.089,425575.2847,417195.2471,210722.4309,524075.088,977587.0162,471739.1504,702518.8697,449117.9927,322516.7331,409100.0989,521692.7547,585972.2099,816104.3366,317429.106,583992.0296,398565.219,406323.176,670794.4301,433147.1692,238699.3633,246845.9498,307824.5881,355276.106,280192.4004,517131.453,667473.776,295823.7565,195938.9477,130657.9789,357548.248,702735.5949,573760.2317,374041.5551,576098.8605,392537.7486,354402.8998,428359.2071,923161.543,421625.4586,401200.719,851140.6642,351310.9502,744489.9979,332705.3966,232555.5374,504567.4734,215341.0364,558487.5241,487375.1158,546806.3101,370804.0252,381946.5189,849152.9702,380600.0736,521353.8948,371466.5968,529855.4687,247022.0287,494247.5145,566774.9261,469220.7043,471592.0375,331491.3028,456324.351,374718.5331,576818.5729,309646.8256,557592.3249,690528.2461,461457.5109,440526.6026,874332.8521,396225.8991,354598.5438,294328.7903,419561.9859,488829.5528,336366.3251,530170.1419,373271.1078,337837.1919,349738.7676,836797.9717,452791.2309,440206.4706,299449.5017,601588.1979,623314.1415,565794.2598,424381.63,345329.6817,487005.5815,389833.6949,879486.5402,345273.9384,519632.4188,404156.6059,512747.0392,453131.8369,309788.8537,464686.4902,442191.9763,409451.2554,260036.5375,586023.8682,316917.5977,404201.7958,260768.2692,308247.9195,394131.1972,322776.5135,286637.5229,565854.6628,302093.7558,329456.4887,287405.5258,354466.3429,398874.4877,480934.2099,435766.8808,313543.2394,249262.1581,410211.6782,385292.9623,337385.3149,373163.0615,285406.2867,281325.1418,404096.7813,416089.4929,320503.8396,359834.5563,265590.9928,575297.174,575566.5393,305340.7488,793420.9398,471476.6522,567132.9127,469900.3059,391975.9216,462736.0598,461203.7319,481198.8502,627619.4387,613240.4582,512006.997,463883.0835,505628.2217,431127.2067,447081.9942,630964.6358,319823.63,528357.3276,700876.3656,560488.8021,635018.3316,339175.303,233900.0451,625680.1258,443420.4433,509500.8609,335884.0632,251134.0075,328827.1102,310161.1344,267886.1367,379079.8971,562190.146,529113.5159,260870.6655,362314.5009,414569.3148,442645.9692,414358.501,254780.9762,406625.0582,395993.9282,347277.9536,308430.569,449362.6886
PS443_2,73656.75786,152313.527,107698.8909,224746.8674,104892.6576,109032.5958,204363.0367,95760.77019,78925.13554,103995.5058,138946.7722,347887.0833,84208.89655,78533.89224,369440.2913,64922.2056,111528.4878,73582.64326,127432.6081,88503.4023,115081.4197,67187.11431,161275.8252,129642.8548,59630.01564,105851.9121,92155.93729,79833.99296,50370.53112,172292.0556,554006.3321,132403.6895,193239.4641,135276.6722,82791.20495,114598.6657,107285.7555,131443.4308,247451.0407,94889.17613,152255.6431,69168.75287,79440.14484,140418.1298,80570.56163,88492.75592,57347.41132,112785.1777,69284.8249,68720.63282,131760.5223,208606.7059,74667.58001,59086.24583,46350.04807,80997.81383,133489.1446,146373.5206,139364.2291,169921.1035,75337.40663,117718.8557,193955.1055,425250.3475,117015.6255,142287.5272,226170.1684,102131.6004,259309.1026,59483.68917,70830.05912,132888.0583,52816.36001,143395.2481,116733.6029,147862.6999,93075.95106,115278.9607,116023.371,93541.82235,143685.8184,117933.2646,163536.3086,86473.08739,252963.4642,126353.7081,86448.87005,113225.055,94214.69245,147888.3825,102712.1335,161206.1682,104347.4349,145071.5658,185413.7012,193764.8418,104234.36,175934.9606,84535.88086,90758.18043,84140.85061,131527.5527,106935.1545,101562.8257,102258.3366,83659.85578,80863.21025,86397.37833,195960.8395,161452.8432,78889.97158,95984.12114,173049.8169,122578.8858,150050.2934,103336.4026,99239.40364,131726.081,147776.2534,176876.8852,79004.65306,148755.7723,113163.1263,144248.3408,96788.16315,78326.45494,133713.5962,85603.35625,102463.9079,77695.77352,106743.772,69499.67762,105108.3381,49312.20346,77214.68575,97501.38311,76571.4035,73175.74123,96206.42663,91050.22572,93719.66551,95552.73275,77264.14261,102089.2519,99793.20981,0,99648.20114,94053.77324,102811.9082,74143.28732,96324.93067,74884.95966,87959.71612,101360.9956,91014.29683,136620.4963,146372.6819,110466.719,95116.33715,171298.0167,158106.6405,78527.929,154677.9428,124374.4144,154071.014,101652.5574,126819.2317,106115.1972,89371.57884,135194.9423,172515.7141,141850.5049,163478.7018,115484.236,157518.9893,110894.6048,137201.5352,186212.6383,102841.8991,107103.2707,142524.2206,167928.6185,149459.3822,113308.9834,92299.57976,157890.6249,102753.6224,133253.7491,107283.5013,68385.73571,94857.76996,128295.9314,63808.60592,101725.8854,134090.3919,127389.231,82879.66546,70142.67001,111748.0328,149722.9026,101298.2565,59443.72231,0,78348.86322,74936.09634,63678.90515,120030.8994
PICer454_0,101147.0225,157834.7802,75403.12174,169241.4749,115903.2432,88039.3682,104569.3274,115432.8612,108120.7606,114655.7848,99211.20768,156470.299,76032.04168,101567.3296,242728.5214,60734.66399,147324.5564,71653.19931,147706.373,102142.436,123806.1564,0,173316.8629,109679.3611,84565.47452,74031.40065,105542.8965,113091.7722,56536.56877,125658.379,234177.9028,88461.11978,124085.6254,109768.7034,101577.8285,94787.89161,183153.5845,90692.04323,193241.0685,66990.10671,169273.8578,84387.06391,0,162185.4218,89141.35818,80260.14398,71542.17708,84907.1504,53916.39701,70707.59046,109287.5406,131123.4101,57388.62666,39417.55758,0,105298.1258,164781.2576,112758.6613,146404.2676,127001.9306,114332.9935,85166.57423,98798.45922,164586.8913,119520.7479,179625.1598,226408.3314,65008.26843,109453.3962,70092.41452,74241.45243,138310.724,46538.94833,138526.4011,102370.9221,149397.9637,101645.8227,83470.88511,0,121685.5793,86089.92018,100396.7961,107303.3077,57473.29108,235504.3023,116217.2674,111110.7904,137218.6053,82338.83622,108429.3852,0,0,77692.3629,92003.35873,154385.7487,78589.92694,75601.88015,216460.5268,94694.50488,135626.3597,72136.39687,91727.40961,123819.979,0,144472.6911,101014.3352,86527.21797,121833.2802,129553.1217,94144.59195,116161.5058,93420.2993,167834.0428,88922.88838,133941.5722,0,88142.25252,0,75723.77605,129788.8855,92614.25018,0,160506.09,114596.3253,74741.96604,62590.5371,125497.3743,120050.1672,77570.86359,95778.33875,68459.93096,48687.33785,82611.81581,58689.00121,93928.96182,88343.74433,79014.98234,60920.81583,98295.83032,98037.9384,85882.37687,99201.38291,66547.67894,103237.5734,108505.6949,74760.10889,64960.23557,77024.70291,66247.29403,68072.25104,75440.77132,99954.83796,74074.30745,69779.38023,67149.99561,146373.6467,69847.48665,84106.43316,55641.42214,119641.8495,130654.7555,62664.22169,0,97097.35356,151512.0938,0,92388.00224,160342.9179,92172.01494,101822.6419,114693.2005,109512.9161,109435.9018,98875.83955,85782.72763,75071.66822,83963.71983,183854.9943,112772.0093,108877.0957,113219.1339,92682.78043,75856.77344,67571.60406,67938.84612,191400.541,94424.08453,106621.0256,57232.55932,94872.5974,122135.9777,96727.31992,61601.21468,91608.52157,178605.8274,143921.9615,62668.50084,81406.52528,129500.5867,95084.17048,98636.15756,60337.84008,70729.28608,65912.51663,93348.73039,68529.36515,99105.84094
PICer454_1,101143.8543,109566.4332,70192.04808,168744.5294,120890.9276,62141.90543,73790.57914,68497.28369,0,72316.69641,0,140798.5376,0,80477.77019,341140.6827,55999.9422,58420.71838,80229.72889,127816.6769,67533.17447,94277.12725,90288.2734,153129.8723,67483.1821,45134.78015,74858.18485,93467.43818,126410.5014,47256.61005,110558.1587,178965.3613,92669.6462,137965.7435,106887.5085,64258.80478,72459.04059,110799.3196,116366.9148,156923.2556,74217.67554,109521.9519,93676.62039,0,73291.16226,72233.30538,81539.2152,33416.33895,0,82226.33024,45117.03792,94388.71653,131682.6956,70014.19915,33089.5996,0,0,133109.852,80883.72824,73219.8609,76224.95033,71187.4192,0,136060.8075,0,91553.47023,97832.64991,174961.0391,58047.13783,94680.63074,68974.36077,82723.16333,82596.74658,27797.02106,79273.2924,89896.20628,96605.72213,87153.3042,61699.81933,223812.0991,96572.85199,0,81183.13517,0,61651.42229,0,95284.26637,70981.46038,96718.4283,0,93700.78852,63838.0056,0,66722.9048,97284.5283,0,93301.62524,63802.08874,130764.7292,102210.486,100530.9271,57051.47872,0,69689.46129,108207.6088,94254.19875,61412.47339,69764.99804,93399.43936,117058.6343,125985.6623,71030.14834,0,96461.94309,136167.2998,0,83718.33033,55069.24731,0,0,137823.6287,58291.29457,0,103189.1083,149805.5155,69313.61915,39018.93074,98713.13275,75227.84861,59411.55382,55335.04607,84033.83143,50006.23863,57082.01946,46081.10213,89318.19801,68705.70119,62870.01337,78906.95981,61438.82881,48395.54313,69017.86685,60845.89583,49996.91412,101531.1313,63942.00538,55394.26047,66475.35698,47709.36128,0,49582.73572,51275.24253,67375.99913,54783.95146,0,60820.70794,78037.86231,54724.79153,72342.72809,0,57158.89824,76965.19767,70341.10736,95086.83873,0,70507.49316,0,55085.83629,107042.5806,63002.39538,79867.83594,111712.5892,99986.38415,0,93860.28779,68186.76105,79815.37456,104051.4006,98647.92525,69134.97829,117492.0185,89709.38485,90309.8831,88757.24209,66109.17475,48327.73591,86471.703,90226.31337,0,55206.41526,50215.31156,59414.37689,69980.64056,0,0,90782.67968,125656.9671,58944.67887,45249.57767,0,71112.1238,73787.00338,46710.29377,68450.55308,57211.36702,56657.80826,52380.10792,72004.02953
PICer454_2,0,0,0,0,0,0,53202.37299,0,0,0,76233.45834,144483.6683,0,0,0,45928.04505,0,0,0,0,52679.33195,54005.82262,0,0,41560.86361,0,77437.67492,65309.177,42433.29913,0,178622.915,58466.74121,0,0,34926.6015,65151.22084,0,0,156705.1908,45021.25744,0,40909.42658,0,0,43959.2018,0,25621.49604,0,58282.21823,34105.16769,0,105635.0006,41083.49568,29544.16132,0,0,0,0,0,0,0,0,0,0,50335.36669,0,0,0,0,0,50218.97346,90404.97796,27099.05368,0,53132.64433,0,56249.72043,0,0,0,0,0,70456.75459,0,0,96872.88184,0,76568.91184,0,51064.34115,0,0,58311.67343,72199.81105,0,0,0,0,0,0,53431.62737,0,0,73164.84016,0,38156.80765,0,0,0,0,0,0,0,88701.61738,0,0,0,0,0,84962.37553,39434.55802,0,56358.60499,102678.6289,58894.78317,0,0,66425.84881,58458.93616,43084.75539,46101.00594,0,0,41339.44836,49452.05644,60804.81655,0,36507.63691,61808.4041,0,0,0,0,0,0,0,51511.32191,0,0,45895.0658,39943.50869,0,43788.17743,0,0,0,41536.22024,0,0,95027.89078,0,0,0,0,59449.8529,0,63857.53129,0,53930.86403,0,0,71785.59861,0,0,47650.45952,54289.02088,45415.67014,86827.37723,0,0,0,0,0,42895.86475,0,85082.3796,96978.80207,0,33085.34051,0,0,0,0,0,0,0,38789.83679,0,0,55449.35209,0,37644.06456,0,0,55518.38508,0,22477.38959
PICer454_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48753.41502,0,0,25445.2209,79706.74134,113857.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27264.18526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145623.5997,0,0,0,0,0,0,0,0,0,0,0,0,48885.09965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40294.86158,0,53294.70498,0,0,0,0,0,55354.46674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59033.16258,0,0,50960.37892,0,0,0,0,0,0,0,0,0,0,76088.99653,49854.00967,0,0,0,0,0,0,0,45791.17229,0,0,0,0,0,0,0,0,85757.94273,0,0,0,0,0,0,0,0,0,29323.0274,5025.670885
PIP351_0,0,160182.4728,70773.80683,0,0,76601.22848,104555.552,0,0,0,0,0,0,0,0,0,97524.97165,65769.66077,0,73638.61561,63775.46223,0,0,0,0,77582.30935,0,97850.72812,37640.13159,0,0,0,0,0,0,0,0,0,198965.9983,0,0,0,0,0,67417.15367,0,57525.85023,0,0,0,0,0,0,0,0,0,0,0,0,153187.578,0,0,0,0,0,0,0,0,0,0,0,0,44028.11102,0,0,112303.7578,55182.61082,0,0,0,0,0,0,0,148758.2392,0,0,0,0,0,0,0,0,0,168890.051,0,96248.92041,0,0,0,0,83969.36116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73736.93328,0,63386.9177,0,0,0,0,0,0,0,77411.77353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82143.73269,0,0,85783.88597,0,68309.37105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12442.45236
PIP351_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38261.84995,0,0,43171.57263,53561.91775,0,0,0,0,0,0,27233.13334,0,115416.4643,0,95350.08712,0,33717.18621,0,0,0,0,0,0,0,0,0,0,0,30019.85098,0,0,0,0,0,0,0,0,0,0,0,0,69192.65064,0,0,0,0,66776.42137,0,105090.0209,50525.64083,0,0,50365.23421,0,0,0,0,0,0,0,0,0,50179.40985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49435.09228,0,0,0,0,0,58922.16608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31332.64012,0,0,0,27758.41774,0,0,0,0,0,0,0,35469.79577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5008.638602
PS468_0,341389.551,463188.8445,212858.3443,475660.1318,169838.2,188935.8088,253834.3279,308165.6751,228739.3666,288085.0443,308659.9609,506818.7917,219070.7391,210164.9407,659664.4861,136713.1205,336633.4386,184887.7923,503747.6252,293263.9042,236087.864,169929.8892,317447.088,306482.4293,291758.74,260033.5787,269396.9184,347815.038,150496.1219,276858.1372,555304.3997,206070.2254,454260.1765,318566.8995,283493.5984,351495.6686,285022.2534,369481.1352,514963.5379,239999.1598,347863.4798,156641.7214,232624.411,326523.4858,193660.213,223448.4724,147584.8507,215308.5829,184991.5703,154924.207,338479.5283,404926.5837,175458.5235,85234.8966,68919.71154,226366.9463,384762.559,335733.9682,322651.0786,315158.8446,201477.042,222952.6522,360945.635,545854.4254,440521.6407,449194.3553,430897.8674,303655.6303,498460.5289,170731.0706,252418.7963,310367.1588,112240.5474,364551.7555,225732.446,264349.3312,218824.323,237543.5959,360959.171,203220.3629,290682.2947,183153.2089,312212.5027,137313.9568,334499.9102,294844.1697,212252.4508,296358.3687,135482.5876,220977.615,257485.2907,322535.1102,143806.0588,213949.7959,460659.2108,284104.0685,271405.1673,572611.4411,281673.062,198138.4885,235298.4268,233548.303,320553.0865,217562.1977,307355.8197,160125.3626,196474.7666,196987.7287,623297.4777,278190.29,270501.5652,230937.2088,423237.2412,416145.4838,262170.9091,190637.8608,208128.567,322738.4661,163536.196,413632.7102,274888.5595,391035.3006,343302.0024,435725.9791,273600.6543,205825.2601,157649.1262,283395.1386,356749.4758,164276.3492,282932.6231,156287.211,187883.4037,122728.9607,149135.4348,180614.745,106369.006,192273.1026,162332.9576,161308.1377,227009.9538,157720.8866,229144.5903,318876.6149,185617.1942,286040.8479,183852.2748,213409.5286,175283.1768,118249.7388,174688.6656,229773.926,225151.2773,201906.8105,203498.9558,330958.1329,202725.7512,243630.0514,167929.5906,244746.8585,403050.593,225473.8304,425102.4387,234154.7483,350075.2738,130781.5172,297877.2212,282115.9825,276804.4908,292010.7759,358859.4362,323640.239,291194.1213,301407.6592,254110.4077,332119.1538,270572.6168,322522.7417,226556.9754,393766.9566,249798.5423,322177.5919,303830.3043,375349.383,175834.4857,469287.1646,265500.3525,278506.1183,142918.4078,188840.0255,251131.2224,234361.5537,84418.73733,125719.4252,351701.0632,319546.0891,152354.7513,115149.6722,275386.6314,236854.6882,252800.1466,179884.5086,242010.1043,206823.6024,272562.0135,217379.6779,270861.6556
PS468_1,231735.5678,253874.9285,166057.2721,402059.1934,181907.9399,186451.429,220043.4306,217897.0424,172532.0615,210792.5005,181747.4298,504849.188,129034.3407,170078,442398.489,131914.6171,217640.5905,178930.7495,315153.3905,172357.2297,191260.7388,197172.4902,334240.9899,218258.1301,111616.108,213370.7202,187349.0463,207293.6207,91696.16648,238954.3779,332624.4776,204287.3002,288919.9959,231500.831,143448.1919,187941.7895,303605.6054,187957.4391,394249.6914,145204.8018,214054.5502,215920.7483,122276.7906,325512.6909,220749.1953,157569.0995,125279.4259,184396.0479,200902.3833,133805.1167,206546.4838,398981.9436,130601.7962,45976.99797,53084.72553,170965.2909,283524.0491,237074.2874,248034.574,254702.5214,136926.7712,208554.8172,165469.7647,389397.1327,214146.2371,250827.0835,454980.3767,213130.6356,355789.3541,150527.7232,148540.1135,204398.9674,59554.07177,284728.4162,162866.2143,228577.9037,147750.04,243793.4718,564980.4698,146597.5162,204259.0668,253148.8044,289407.4684,92496.97786,312931.6275,271206.2516,174424.8996,285952.1991,160380.3317,127544.8222,160753.8821,314930.1974,133260.6982,222682.6503,182263.7648,138902.6515,186960.5742,345881.384,145132.9108,176815.5111,152479.8157,149034.6017,241799.0056,198259.2479,257053.0243,144645.7525,99558.10049,184743.5317,385074.1513,170443.3011,188607.3644,170471.5809,360032.19,272858.5604,261345.2869,216377.738,142142.5027,184163.5056,115505.4649,335353.8858,99567.86155,314065.8519,214673.3408,350013.1123,197323.5609,91257.37694,246275.0438,200375.5301,144761.7268,144360.5561,220618.0791,134783.5962,183312.0322,126369.2172,146579.6956,271716.5467,163130.9402,103930.6656,217965.7849,147826.2879,170342.3204,147048.5493,189133.4683,190222.5927,150688.4293,192760.6923,159911.0526,149291.2324,167262.8424,170310.1292,173807.3464,170764.6964,149395.9179,181412.4387,140412.4828,259259.016,158899.2008,157836.572,152331.068,185000.8045,260307.9624,185150.9872,252074.7117,228451.0303,220988.218,183885.9555,209903.0593,208944.519,199401.2074,197399.686,254519.9454,261835.9383,194506.236,208867.2011,181197.1348,163346.8401,160851.9462,228966.5351,144878.2228,184528.0321,229754.5867,225954.3259,282412.9425,186195.4781,151805.5576,272688.68,210892.9634,146091.4493,113860.6099,129566.1111,173504.4941,157195.738,74238.03076,147450.7877,178977.9627,289877.2247,100394.4561,89270.49177,237727.1149,248916.1153,280817.9664,228402.2845,177320.2604,169247.1062,152193.4637,101480.1147,204807.9045
PS467_0,314330.9756,397041.6581,290078.5128,608047.4289,294148.0456,232020.4846,291983.087,409572.6939,216452.1242,280558.5562,323959.4191,840871.6455,179294.757,242822.1557,806649.2543,286218.6245,310381.1922,214175.0311,373013.2857,263467.0833,208394.698,322156.9388,343594.1179,250258.246,176672.7188,233077.2253,329031.0804,311709.2277,145826.8801,247121.8411,724136.4914,282690.333,443307.3347,373282.1457,167588.0999,391877.7026,390763.8589,335185.6594,524358.8471,150327.5069,567100.5124,196238.5612,208625.3813,358698.7581,203499.8186,224415.588,114406.1342,369024.54,251862.5587,105386.6879,297144.354,405356.7601,217859.1251,81846.4633,78844.08617,203734.5746,375811.8399,414404.2967,232675.9107,525362.7566,178117.5891,250582.2103,305911.0523,613636.2937,331871.7911,326810.1676,458829.3654,214064.9784,510488.5254,225654.2445,292438.5736,385780.7116,92166.56126,358451.4155,199496.6976,219557.4178,227953.5172,238937.5869,439144.0552,193288.7204,379082.5858,237823.6163,246547.9713,137786.3964,506880.3832,329266.6993,235725.8231,215710.83,287845.7354,295903.5878,219244.09,433391.0297,200509.1805,313758.6771,293913.7985,282957.3929,219477.7749,492218.0194,299323.2744,229746.352,189992.3534,383431.4636,282155.5535,249064.3131,327045.7376,310555.0428,184145.508,265841.8547,451837.6607,328209.7892,383414.2891,183245.8059,486797.0956,370732.1059,312198.3264,173335.0718,266739.1208,329924.6013,186843.0428,428861.1301,252064.5244,217378.2227,434151.3237,330435.7111,328435.2669,177308.4504,323263.9077,263383.4575,208031.7262,184693.5631,158041.3996,123612.992,218885.9261,133645.2689,168012.4998,266434.7057,131397.1299,136183.2805,264082.8512,219719.4146,181925.1023,183796.0296,298102.2957,432186.9915,245754.9304,221544.3137,265628.7803,192728.3441,134616.7895,141021.3239,157189.652,228148.5995,144760.3991,225673.8392,213931.4642,236002.0677,187657.9439,148584.781,142479.0001,453285.1329,307545.0346,219548.6443,357915.6278,234441.264,454508.3478,186433.3366,197872.5651,232943.9396,195347.6173,203919.6997,318061.8149,287630.1198,386597.0404,239446.4609,221457.5837,287182.7996,242748.623,288655.4651,166407.7936,249213.9636,242764.2239,455170.5496,349459.7293,210182.0042,130054.2219,420406.7942,182785.013,221512.8683,79217.89736,215428.4544,138267.2039,156671.1019,107786.9019,145815.2019,276378.8646,156072.228,146027.8469,140044.0675,277601.9738,232679.2882,338613.0025,153392.7642,158716.9358,205807.0641,129466.218,135593.2014,274909.6262
PS467_1,360640.939,544963.7063,313245.7542,678276.4654,310451.5997,365907.2432,331756.0525,518000.739,236889.9798,368446.943,355531.8536,855014.8443,330409.9598,426715.2441,1235305.55,257085.2443,402328.1531,308156.7854,623545.5611,385538.2035,270672.3012,270695.2206,484270.0322,657324.868,267597.383,251753.4067,372816.4567,377858.7963,203206.6718,329714.7378,625430.8145,321488.4987,648233.5508,386297.4125,217234.0241,280956.7098,455211.4804,414496.3022,755771.3233,187196.2609,659847.953,248106.4284,278889.398,339688.7589,305808.0834,220433.0938,199134.0342,258607.7222,239568.9309,152069.7417,404474.6381,586332.0729,248425.2604,103511.4719,110826.5953,204098.0809,396445.2937,415779.3993,383784.6045,401362.4039,268752.3865,249465.9648,439754.5098,728462.0578,449326.6865,457778.1529,667052.7165,403862.1417,392624.0223,240557.6948,281119.3507,333702.8554,99617.84952,400583.4877,275802.4452,333188.6915,287821.6449,264010.1632,496815.2846,288072.1731,402175.2147,301639.3015,336557.4548,156529.0529,562651.5942,587429.8687,221357.3429,353069.0541,351743.2398,320997.4759,387693.1044,480491.7057,238958.9505,390307.3218,428355.3347,288681.395,379951.0397,660509.3208,377174.1819,196617.4743,218340.2928,415392.9107,454437.3285,295790.6327,316082.015,361264.5681,312374.7241,254274.545,572409.0333,519563.1492,431872.291,223954.537,575293.2363,448768.7547,388631.4559,468233.7389,304401.3036,395654.0464,233333.4463,443294.5943,207219.9343,323612.0529,271604.9567,661287.1399,288104.7228,193060.2134,253710.9808,280538.2876,264230.7917,129264.9989,260626.3454,140194.6798,284892.1357,191728.884,273867.7173,257434.2173,163197.6307,185428.1981,311782.8315,218552.5584,283790.8722,209651.2626,243416.5201,285496.0437,256152.6818,427168.996,156318.4045,207875.871,155464.3734,185622.7272,206480.988,292803.3202,174715.7747,245720.1517,244743.3148,413217.1316,247827.9081,291076.4807,148193.0267,342069.5337,432151.142,227867.6434,478283.7427,221902.6271,315137.585,202839.8821,234848.7736,291085.0461,235159.0147,195522.3039,517564.8037,434493.555,199042.6913,258726.9729,297108.54,248796.8168,263324.8475,350743.4346,259359.1345,270148.4898,334838.1133,255290.8359,340836.0117,229953.4977,172312.4942,285049.447,197092.0721,294703.372,131834.9509,208030.1243,290025.2355,211008.9407,131199.3449,155742.2049,326676.7577,316342.8736,152338.4242,126539.9261,361422.0172,340979.3844,256042.5577,183510.4898,182858.6532,257469.7891,201244.8391,155308.8368,328976.5061
